sequence	d.gRodon	metadata_NSTI
SV_1182_Flavobacteriales	3.28882437806082	0.371877
SV_1183_Enterobacterales	2.75523840876118	0.521594
SV_1184_Enterobacterales	1.52187870598502	0.074137
SV_1185_Rhodobacterales	6.67677403927066	0.201497
SV_1186_Caulobacterales	7.18164223977737	0.289431
SV_1187_Caulobacterales	7.40953732133874	0.198112
SV_1188_Caulobacterales	7.40953732133874	0.3064
SV_1189_Flavobacteriales	3.28882437806082	0.516453
SV_118_Caulobacterales	6.14309384432084	0.083125
SV_1190_Rhodobacterales	7.64466419842346	0.292067
SV_1191_Flavobacteriales	3.28882437806082	0.025392
SV_1192_Rhodospirillales	5.47823045012995	0.315105
SV_1193_Rhodospirillales	2.10172415226173	0.276149
SV_1194_Rhodobacterales	4.35658902461379	0.131942
SV_1195_Rhodospirillales	4.68601506902794	0.258467
SV_1196_Sphingomonadales	4.83471640372253	0.110695
SV_1197_Rhizobiales	7.10724563474744	0.310444
SV_1198_Rhodospirillales	4.68601506902794	0.115683
SV_1199_Enterobacterales	1.7977905708959	0.065843
SV_119_Caulobacterales	4.78463224821737	0.006931
SV_11_Flavobacteriales	3.68797132136683	0.437373
SV_1200_Rhodobacterales	6.67677403927066	0.201255
SV_1201_Enterobacterales	1.61999877876782	0.208755
SV_1202_Caulobacterales	5.95415075489759	0.184463
SV_1203_Caulobacterales	6.14309384432084	0.232911
SV_1204_Sphingomonadales	4.83471640372253	0.04841
SV_1205_Enterobacterales	2.07995181434553	0.121668
SV_1206_Enterobacterales	2.99459925988675	0.288502
SV_1207_Caulobacterales	5.95415075489759	0.142585
SV_1208_Enterobacterales	0.504662787645235	0.263799
SV_1209_Caulobacterales	5.95415075489759	0.430905
SV_120_Rhodospirillales	4.68601506902794	0.008405
SV_1210_Rhodospirillales	4.68601506902794	0.178944
SV_1211_Sphingomonadales	4.17885044433254	0.284593
SV_1212_Caulobacterales	4.93646300224871	0.230045
SV_1213_Rhodobacterales	5.71123541540219	0.083036
SV_1214_Rhodobacterales	4.35658902461379	0.27177
SV_1215_NA	6.7466645913356	0.732736
SV_1216_Caulobacterales	6.14309384432084	0.331608
SV_1217_Rhodobacterales	3.46459830453738	0.142574
SV_1218_Flavobacteriales	3.28882437806082	0.48595
SV_1219_NA	3.68797132136683	0.404432
SV_121_Flavobacteriales	3.28882437806082	0.008444
SV_1220_Flavobacteriales	3.68797132136683	0.514928
SV_1221_Rhodospirillales	5.47823045012995	0.386901
SV_1222_Rhodobacterales	6.07945584744788	0.106418
SV_1223_Rhodobacterales	6.67677403927066	0.065611
SV_1224_Enterobacterales	1.61999877876782	0.270461
SV_1225_Rhodobacterales	6.67677403927066	0.086909
SV_1226_Rhizobiales	3.57454041621997	0.225903
SV_1227_Rhodospirillales	4.68601506902794	0.303489
SV_1228_Enterobacterales	1.61999877876782	0.098949
SV_1229_Rhodobacterales	7.64466419842346	0.38582
SV_122_Sphingomonadales	4.17885044433254	0.140222
SV_1230_Rhizobiales	3.57454041621997	0.172909
SV_1231_Caulobacterales	6.14309384432084	0.314516
SV_1232_Rhodobacterales	3.57454041621997	0.284599
SV_1233_Enterobacterales	1.37137310932711	0.466635
SV_1234_Caulobacterales	6.14309384432084	0.11576
SV_1235_Enterobacterales	1.61999877876782	0.271586
SV_1236_Sphingomonadales	4.7350669282391	0.423403
SV_1237_Rhodobacterales	5.71123541540219	0.000101
SV_1238_Rhodospirillales	5.47823045012995	0.24953
SV_1239_Flavobacteriales	3.68797132136683	0.253978
SV_123_Rhodobacterales	6.67677403927066	0.029537
SV_1240_Cytophagales	4.93646300224871	0.462951
SV_1241_Flavobacteriales	3.68797132136683	0.310676
SV_1242_Pseudomonadales	1.61999877876782	0.467976
SV_1243_Rhodobacterales	3.12196821650624	0.046296
SV_1244_Rhodobacterales	6.67677403927066	0.046627
SV_1245_Betaproteobacteriales	4.78463224821737	0.736896
SV_1246_Betaproteobacteriales	4.78463224821737	0.538349
SV_1247_Enterobacterales	1.61999877876782	0.093269
SV_1248_Flavobacteriales	3.68797132136683	0.29307
SV_1249_Flavobacteriales	3.28882437806082	0.367783
SV_124_Rhodobacterales	5.95415075489759	0.061696
SV_1250_Enterobacterales	1.61999877876782	0.637555
SV_1251_Caulobacterales	5.0403508577685	0.264738
SV_1252_Enterobacterales	6.67677403927066	0.375388
SV_1253_NA	2.10172415226173	0.19556
SV_1254_Rhodobacterales	7.10724563474744	0.493296
SV_1255_Caulobacterales	7.64466419842346	0.551291
SV_1256_Rhizobiales	5.71123541540219	0.065668
SV_1257_Cytophagales	4.93646300224871	0.349715
SV_1258_Enterobacterales	1.06811261060103	0.253911
SV_1259_Flavobacteriales	3.68797132136683	0.285874
SV_125_Sphingomonadales	5.95415075489759	0.007684
SV_1260_Rhodospirillales	4.68601506902794	0.28003
SV_1261_Sphingomonadales	5.95415075489759	0.064082
SV_1262_Flavobacteriales	3.68797132136683	0.273115
SV_1263_Flavobacteriales	3.68797132136683	0.600458
SV_1264_Cytophagales	3.39318865504023	0.571568
SV_1265_Rhodobacterales	5.95415075489759	0.02403
SV_1266_Flavobacteriales	3.68797132136683	0.317753
SV_1267_Flavobacteriales	3.42870757884482	0.241372
SV_1268_Enterobacterales	1.61999877876782	0.434979
SV_1269_Rhizobiales	3.35803768152573	0.13528
SV_126_Enterobacterales	1.12519876841988	0.007991
SV_1270_Sphingomonadales	4.78463224821737	0.255966
SV_1271_Sphingomonadales	2.8132223964061	0.02337
SV_1272_Enterobacterales	1.37137310932711	0.118552
SV_1273_Rhodobacterales	3.96683944444355	0.07943
SV_1274_Rhodobacterales	4.17885044433254	0.195836
SV_1275_NA	4.17885044433254	0.288492
SV_1276_Rhodobacterales	6.60760750263613	0.092858
SV_1277_Enterobacterales	1.61999877876782	0.311749
SV_1278_Rhodobacterales	6.67677403927066	0.08106
SV_1279_Sphingomonadales	4.35658902461379	0.287462
SV_127_Rhodobacterales	6.67677403927066	0.029546
SV_1280_Rhodobacterales	1.57017248897326	0.174813
SV_1281_Sphingomonadales	4.7350669282391	0.281363
SV_1282_Rhodospirillales	5.47823045012995	0.226853
SV_1283_Rhizobiales	4.17885044433254	0.247119
SV_1284_Sphingomonadales	4.7350669282391	0.281363
SV_1285_Rhodobacterales	3.57454041621997	0.287928
SV_1286_Caulobacterales	5.95415075489759	0.089948
SV_1287_Sphingomonadales	4.78463224821737	0.094746
SV_1288_Rhodospirillales	4.68601506902794	0.106733
SV_1289_Rhodospirillales	5.47823045012995	0.316518
SV_128_Pseudomonadales	2.87242665697277	0.008013
SV_1290_Sphingomonadales	4.35658902461379	0.337571
SV_1291_Sphingomonadales	4.78463224821737	0.007602
SV_1292_Flavobacteriales	2.48276018890398	0.468157
SV_1293_Enterobacterales	6.67677403927066	0.461258
SV_1294_Rhodobacterales	7.64466419842346	0.509394
SV_1295_Sphingomonadales	4.7350669282391	0.281363
SV_1296_Sphingomonadales	10.4479634986953	0.090304
SV_1297_NA	7.80554614352897	0.283129
SV_1298_Sphingomonadales	2.8132223964061	0.023373
SV_1299_Caulobacterales	5.95415075489759	0.207423
SV_129_Rhodobacterales	0.972557019012219	0.047524
SV_12_Rhodobacterales	5.36531735547304	0.198196
SV_1300_Rhodobacterales	4.17885044433254	0.222128
SV_1301_Rhodobacterales	6.67677403927066	0.046342
SV_1302_Sphingomonadales	2.8132223964061	0.02337
SV_1303_Rhodobacterales	6.67677403927066	0.046297
SV_1304_Rhodobacterales	4.88532482577579	0.356335
SV_1305_Rhodobacterales	5.36531735547304	0.63905
SV_1306_Rhodospirillales	5.47823045012995	0.201749
SV_1307_Enterobacterales	1.52187870598502	0.309546
SV_1308_Sphingomonadales	5.95415075489759	0.046946
SV_1309_Nevskiales	8.84448579661279	0.336668
SV_130_Rhizobiales	1.16090470538253	0.18979
SV_1310_Enterobacterales	1.12519876841988	0.263756
SV_1311_Sphingomonadales	4.7350669282391	0.336837
SV_1312_Sphingomonadales	2.6428311653093	0.38999
SV_1313_Rhodobacterales	9.81515133095795	0.164611
SV_1314_NA	6.96075652546087	0.395954
SV_1315_Sphingomonadales	4.78463224821737	0.154036
SV_1316_Flavobacteriales	3.28882437806082	0.27634
SV_1317_Pseudomonadales	6.14309384432084	0.083034
SV_1318_Rhodobacterales	3.57454041621997	0.479266
SV_1319_Rhodobacterales	7.10724563474744	0.400767
SV_131_Enterobacterales	1.52187870598502	0.01042
SV_1320_Pseudomonadales	5.53557499230655	0.463309
SV_1321_Enterobacterales	2.6428311653093	0.455303
SV_1322_Sphingomonadales	3.92574586479811	0.305677
SV_1323_Flavobacteriales	3.68797132136683	0.298045
SV_1324_Enterobacterales	1.61999877876782	0.45487
SV_1325_Caulobacterales	5.95415075489759	0.426543
SV_1326_Rhodobacterales	3.64976661322393	0.153291
SV_1327_Rhodobacterales	5.0403508577685	0.099399
SV_1328_Rhizobiales	3.57454041621997	0.400665
SV_1329_Caulobacterales	5.95415075489759	0.174993
SV_132_Caulobacterales	6.14309384432084	0.09012
SV_1330_NA	7.64466419842346	0.292067
SV_1331_Rhodobacterales	7.10724563474744	0.241532
SV_1332_NA	5.71123541540219	0.097499
SV_1333_Caulobacterales	7.40953732133874	0.252372
SV_1334_Sphingomonadales	4.35658902461379	0.334882
SV_1335_Caulobacterales	5.95415075489759	0.216002
SV_1336_Rhodobacterales	3.57454041621997	0.208225
SV_1337_Caulobacterales	7.18164223977737	0.243996
SV_1338_Sphingomonadales	5.95415075489759	0.242818
SV_1339_Caulobacterales	6.14309384432084	0.156172
SV_133_Enterobacterales	1.52187870598502	0.058144
SV_1340_Rhodobacterales	4.17885044433254	0.292827
SV_1341_Rhodobacterales	10.5573297783662	0.030954
SV_1342_Enterobacterales	1.7977905708959	0.032165
SV_1343_Sphingomonadales	2.8132223964061	0.065298
SV_1344_Enterobacterales	1.61999877876782	0.488068
SV_1345_Rhodobacterales	4.17885044433254	0.127231
SV_1346_Rhodobacterales	3.15464808269573	0.143591
SV_1347_Enterobacterales	1.44466727416572	0.056101
SV_1348_Rhizobiales	3.57454041621997	0.159864
SV_1349_NA	5.95415075489759	0.242844
SV_134_Enterobacterales	1.7977905708959	0.015991
SV_1350_Enterobacterales	1.61999877876782	0.210821
SV_1351_Flavobacteriales	3.28882437806082	0.311732
SV_1352_Rhodobacterales	4.17885044433254	0.195836
SV_1353_Enterobacterales	1.27496581823505	0.057125
SV_1354_Caulobacterales	4.35658902461379	0.252361
SV_1355_Enterobacterales	0.60870269191885	0.28612
SV_1356_Rhodobacterales	7.18164223977737	0.261031
SV_1357_Rhodobacterales	4.17885044433254	0.322901
SV_1358_Rhodobacterales	0.972557019012219	0.22955
SV_1359_Rhodobacterales	9.81515133095795	0.180402
SV_135_Enterobacterales	0.504662787645235	0.008024
SV_1360_Rhodobacterales	5.95415075489759	0.382117
SV_1361_Caulobacterales	7.64466419842346	0.277456
SV_1362_Rhodospirillales	5.47823045012995	0.33198
SV_1363_Sphingomonadales	4.78463224821737	0.140862
SV_1364_NA	7.18164223977737	0.361473
SV_1365_Rhodobacterales	7.64466419842346	0.584955
SV_1366_Flavobacteriales	3.68797132136683	0.377657
SV_1367_Caulobacterales	5.95415075489759	0.455768
SV_1368_Pseudomonadales	6.14309384432084	0.122612
SV_1369_Enterobacterales	1.61999877876782	0.389857
SV_136_Rhodobacterales	3.46459830453738	0.0734
SV_1370_NA	2.10172415226173	0.171421
SV_1371_Sphingomonadales	5.95415075489759	0.04579
SV_1372_Flavobacteriales	3.28882437806082	0.333424
SV_1373_Sphingomonadales	7.10724563474744	0.220326
SV_1374_Sphingomonadales	7.64466419842346	0.292067
SV_1375_Rhodobacterales	5.95415075489759	0.239464
SV_1376_Sphingomonadales	5.95415075489759	0.047068
SV_1377_Rhodobacterales	5.36531735547304	0.519446
SV_1378_Caulobacterales	7.33277988854755	0.193007
SV_1379_Rhodospirillales	4.68601506902794	0.302356
SV_137_Flavobacteriales	3.68797132136683	0.259136
SV_1380_Enterobacterales	1.61999877876782	0.078844
SV_1381_Rhodospirillales	5.47823045012995	0.310398
SV_1382_Sphingomonadales	5.95415075489759	0.140111
SV_1383_Cytophagales	3.68797132136683	0.367306
SV_1384_Rhizobiales	3.57454041621997	0.334287
SV_1385_NA	4.35658902461379	0.307207
SV_1386_Caulobacterales	6.14309384432084	0.455929
SV_1387_Rhodobacterales	3.57454041621997	0.424962
SV_1388_NA	7.10724563474744	0.32613
SV_1389_Caulobacterales	5.95415075489759	0.403383
SV_138_Enterobacterales	1.22295021309995	0.007907
SV_1390_Pseudomonadales	6.14309384432084	0.406902
SV_1391_Rhodobacterales	7.18164223977737	0.261031
SV_1392_Pseudomonadales	6.14309384432084	0.190558
SV_1393_Enterobacterales	1.61999877876782	0.289115
SV_1394_Rhodobacterales	6.67677403927066	0.054697
SV_1395_Sphingomonadales	7.64466419842346	0.292067
SV_1396_Rhizobiales	6.27237524386797	0.232797
SV_1397_Caulobacterales	5.95415075489759	0.021009
SV_1398_Rhodobacterales	7.10724563474744	0.544298
SV_1399_Enterobacterales	1.61999877876782	0.495913
SV_139_Flavobacteriales	3.68797132136683	0.275314
SV_13_Caulobacterales	5.0403508577685	0.000101
SV_1400_Rhizobiales	7.10724563474744	0.16377
SV_1401_Rhodospirillales	4.68601506902794	0.410884
SV_1402_Flavobacteriales	2.19111655142558	0.154222
SV_1403_Nitrosococcales	5.83142835504431	0.685649
SV_1404_Rhizobiales	7.18164223977737	0.324163
SV_1405_Rhodobacterales	6.67677403927066	0.038134
SV_1406_Rhodobacterales	5.71123541540219	0.167839
SV_1407_Rhodobacterales	7.10724563474744	0.361785
SV_1408_Rhodobacterales	11.121574959906	0.677731
SV_1409_Cytophagales	4.93646300224871	0.247655
SV_140_Cytophagales	4.93646300224871	0.043799
SV_1410_Flavobacteriales	3.68797132136683	0.613262
SV_1411_Rhodobacterales	3.57454041621997	0.522406
SV_1412_Caulobacterales	5.95415075489759	0.110597
SV_1413_NA	7.64466419842346	0.229354
SV_1414_Enterobacterales	1.12519876841988	1.473533
SV_1415_Rhodobacterales	7.64466419842346	0.467766
SV_1416_Pseudomonadales	6.47141655225667	0.072678
SV_1417_Sphingomonadales	4.13556058449183	0.072191
SV_1418_Enterobacterales	3.22103764625199	0.567392
SV_1419_Enterobacterales	1.61999877876782	0.098055
SV_141_Flavobacteriales	3.28882437806082	0.008433
SV_1420_Enterobacterales	1.7977905708959	0.110314
SV_1421_Enterobacterales	5.36531735547304	0.628295
SV_1422_Caulobacterales	8.05323957013243	0.166465
SV_1423_Rhodobacterales	3.57454041621997	0.360302
SV_1424_Rhizobiales	7.10724563474744	0.239511
SV_1425_Rhizobiales	3.57454041621997	0.157083
SV_1426_Rhodobacterales	4.17885044433254	0.195836
SV_1427_Caulobacterales	5.95415075489759	0.208525
SV_1428_Sphingomonadales	7.64466419842346	0.292067
SV_1429_Enterobacterales	1.61999877876782	0.563962
SV_142_Rhodospirillales	5.47823045012995	0.01884
SV_1430_Rhodobacterales	2.40639795315167	0.187695
SV_1431_Sphingomonadales	2.87242665697277	0.03886
SV_1432_Caulobacterales	5.95415075489759	0.633271
SV_1433_Sphingomonadales	4.7350669282391	0.40481
SV_1434_NA	6.7466645913356	0.506493
SV_1435_Rhodobacterales	3.46459830453738	0.104721
SV_1436_Rhizobiales	9.81515133095795	0.194827
SV_1437_Caulobacterales	6.14309384432084	0.125125
SV_1438_Caulobacterales	6.14309384432084	0.090614
SV_1439_Sphingomonadales	4.7350669282391	0.281363
SV_143_Actinomycetales	3.50086472403326	0.05484
SV_1440_Enterobacterales	1.61999877876782	0.240092
SV_1441_Rhodobacterales	4.13556058449183	0.310931
SV_1442_Rhodospirillales	4.68601506902794	0.151879
SV_1443_Caulobacterales	6.14309384432084	0.202843
SV_1444_Enterobacterales	1.7977905708959	0.074439
SV_1445_Rhodobacterales	2.40639795315167	0.183948
SV_1446_NA	2.6428311653093	0.332004
SV_1447_Rhizobiales	7.64466419842346	0.439166
SV_144_Rhodobacterales	6.67677403927066	0.029546
SV_145_Actinomycetales	0.913651193439016	0.071008
SV_146_Rhodobacterales	6.67677403927066	0.029546
SV_147_Nitrosococcales	6.60760750263613	0.117872
SV_148_Cytophagales	4.17885044433254	0.129866
SV_149_Rhodobacterales	6.67677403927066	0.029561
SV_14_Enterobacterales	2.07995181434553	0.007904
SV_150_Sphingomonadales	4.17885044433254	0.049825
SV_151_Flavobacteriales	3.28882437806082	0.008433
SV_152_Enterobacterales	0.60870269191885	0.017307
SV_153_NA	7.10724563474744	0.276975
SV_154_Cytophagales	3.02594586443795	0.017183
SV_155_Actinomycetales	2.45704059399923	0.177166
SV_156_Flavobacteriales	3.68797132136683	0.54093
SV_157_Enterobacterales	0.504662787645235	0.016077
SV_158_Enterobacterales	2.07995181434553	0.20944
SV_159_Caulobacterales	5.95415075489759	0.122052
SV_15_Flavobacteriales	3.68797132136683	0.198567
SV_160_Enterobacterales	1.06811261060103	0.008047
SV_161_Flavobacteriales	2.19111655142558	0.190807
SV_162_Caulobacterales	6.14309384432084	0.147754
SV_163_Pseudomonadales	6.14309384432084	0.023886
SV_164_Flavobacteriales	2.19111655142558	0.190807
SV_165_Izimaplasmatales	2.2372285955385	0.289127
SV_166_Enterobacterales	1.7977905708959	0.015983
SV_167_Sphingomonadales	4.78463224821737	0.029782
SV_168_Caulobacterales	5.95415075489759	0.032449
SV_169_Caulobacterales	5.95415075489759	0.023093
SV_16_Sphingomonadales	5.95415075489759	0.015425
SV_170_Caulobacterales	5.95415075489759	0.126108
SV_171_Rhodobacterales	3.57454041621997	0.04888
SV_172_Pseudomonadales	3.28882437806082	0.007895
SV_173_Sphingomonadales	7.64466419842346	0.292067
SV_174_Rhodobacterales	7.10724563474744	0.209125
SV_175_Rhodospirillales	5.47823045012995	0.034814
SV_176_Flavobacteriales	2.19111655142558	0.190807
SV_177_Caulobacterales	5.95415075489759	0.039286
SV_178_Enterobacterales	1.52187870598502	0.0156
SV_179_NA	6.7466645913356	0.297754
SV_17_Enterobacterales	1.52187870598502	0.00776
SV_180_Flavobacteriales	3.39318865504023	0.042574
SV_181_Enterobacterales	1.52187870598502	0.05814
SV_182_Flavobacteriales	3.42870757884482	0.140236
SV_183_Rhodobacterales	5.36531735547304	0.178274
SV_184_Pseudomonadales	11.121574959906	0.294624
SV_185_NA	6.7466645913356	0.297754
SV_186_Caulobacterales	6.14309384432084	0.091451
SV_187_Enterobacterales	1.37137310932711	0.007814
SV_188_Acholeplasmatales	2.2372285955385	0.640585
SV_189_Flavobacteriales	3.39318865504023	0.075806
SV_18_Enterobacterales	2.07995181434553	0.015819
SV_190_Rhodobacterales	6.67677403927066	0.071924
SV_191_Rhodobacterales	3.46459830453738	0.073407
SV_192_Flavobacteriales	2.19111655142558	0.154222
SV_193_Rhizobiales	4.44827343325658	0.000101
SV_194_Rhodobacterales	2.50874900913764	0.012334
SV_195_Flavobacteriales	3.39318865504023	0.032736
SV_196_Enterobacterales	0.641235308415241	0.008077
SV_197_Rhodobacterales	3.46459830453738	0.067649
SV_198_Enterobacterales	2.07995181434553	0.015823
SV_199_Flavobacteriales	3.68797132136683	0.199392
SV_19_Rhodobacterales	2.8132223964061	0.00015
SV_1_Flavobacteriales	3.28882437806082	0.00015
SV_200_Rhodospirillales	4.68601506902794	0.108063
SV_201_Rhodobacterales	1.97442694099708	0.086766
SV_202_Flavobacteriales	3.68797132136683	0.277012
SV_203_Rhodobacterales	2.8132223964061	0.007844
SV_204_Pseudomonadales	5.25473153913366	0.03693
SV_205_Rhizobiales	5.83142835504431	0.086002
SV_206_Enterobacterales	0.634592575683836	0.016123
SV_207_Pseudomonadales	8.75286333833175	0.096132
SV_208_NA	6.96075652546087	0.055085
SV_209_Caulobacterales	4.93646300224871	0.21749
SV_20_Rhodobacterales	3.12196821650624	0.00015
SV_210_Flavobacteriales	3.68797132136683	0.189491
SV_211_Rhodobacterales	3.46459830453738	0.071939
SV_212_Pseudomonadales	8.75286333833175	0.181897
SV_213_Enterobacterales	1.05704773861698	0.044602
SV_214_Rhodobacterales	2.40639795315167	0.015662
SV_215_Nevskiales	8.84448579661279	0.054805
SV_216_Enterobacterales	1.61999877876782	0.234537
SV_217_Flavobacteriales	3.68797132136683	0.42901
SV_218_Flavobacteriales	2.19111655142558	0.190807
SV_219_Rhodobacterales	3.22103764625199	0.018042
SV_21_Flavobacteriales	3.68797132136683	0.40625
SV_220_Flavobacteriales	3.28882437806082	0.041746
SV_221_Rhodobacterales	7.88725235762742	0.11835
SV_222_Caulobacterales	6.14309384432084	0.015117
SV_223_Flavobacteriales	3.25475454276435	0.015462
SV_224_Enterobacterales	1.05704773861698	0.044768
SV_225_Flavobacteriales	2.19111655142558	0.154222
SV_226_Pseudomonadales	6.53915748115725	0.007754
SV_227_Caulobacterales	5.95415075489759	0.036982
SV_228_Sphingomonadales	10.4479634986953	0.023338
SV_229_Rhodobacterales	6.67677403927066	0.006022
SV_22_Flavobacteriales	3.68797132136683	0.250916
SV_230_Enterobacterales	3.46459830453738	0.008102
SV_231_Rhodobacterales	1.93373156351863	0.090641
SV_232_Flavobacteriales	3.68797132136683	0.296193
SV_233_Pelagibacterales	11.8386161670888	0.00015
SV_234_Rhizobiales	7.72468634655014	0.00015
SV_235_Rhodobacterales	7.10724563474744	0.310679
SV_236_Rhizobiales	7.72468634655014	0.115403
SV_237_Pelagibacterales	11.0063635093801	0.006829
SV_238_NA	7.18164223977737	0.00819
SV_239_Enterobacterales	1.61999877876782	0.23947
SV_23_Caulobacterales	5.95415075489759	0.114549
SV_240_Rhizobiales	1.816609325995	0.015297
SV_241_Enterobacterales	1.61999877876782	0.133168
SV_242_Flavobacteriales	2.19111655142558	0.190807
SV_243_Enterobacterales	0.504662787645235	0.016176
SV_244_Nevskiales	8.84448579661279	0.105275
SV_245_Pelagibacterales	11.0063635093801	0.015241
SV_246_Pseudomonadales	5.53557499230655	0.007884
SV_247_Flavobacteriales	3.68797132136683	0.464653
SV_248_Sphingomonadales	5.95415075489759	0.023101
SV_249_Flavobacteriales	3.68797132136683	0.4031
SV_24_Rhodobacterales	1.93373156351863	0.018187
SV_250_Enterobacterales	1.61999877876782	0.242388
SV_251_Flavobacteriales	3.68797132136683	0.386123
SV_252_Sphingomonadales	7.10724563474744	0.126559
SV_253_Enterobacterales	1.37137310932711	0.215635
SV_254_Flavobacteriales	3.39318865504023	0.050176
SV_255_Flavobacteriales	3.92574586479811	0.012259
SV_256_Pseudomonadales	4.26679434485442	0.007706
SV_257_Rhodobacterales	5.0403508577685	0.075056
SV_258_Sphingomonadales	4.13556058449183	0.079748
SV_259_Pelagibacterales	9.51326679807841	0.00015
SV_25_Pseudomonadales	12.867093859942	0.115507
SV_260_Flavobacteriales	3.39318865504023	0.244131
SV_261_Rhodospirillales	4.68601506902794	0.016135
SV_262_Rhodospirillales	5.47823045012995	0.008434
SV_263_Caulobacterales	5.95415075489759	0.171993
SV_264_Pseudomonadales	6.14309384432084	0.015877
SV_265_Rhodospirillales	4.68601506902794	0.149277
SV_266_Sphingomonadales	3.32325084660317	0.023058
SV_267_NA	6.7466645913356	0.864146
SV_268_Chitinophagales	3.68797132136683	0.412586
SV_269_Sneathiellales	17.4032861597028	0.031208
SV_26_Pseudomonadales	6.14309384432084	0.00788
SV_270_Rhodospirillales	6.96075652546087	0.246018
SV_271_Rhodobacterales	7.10724563474744	0.23363
SV_272_Rhizobiales	7.10724563474744	0.137309
SV_273_Rhizobiales	5.83142835504431	0.082639
SV_274_Rhizobiales	1.816609325995	0.174037
SV_275_Rhizobiales	7.64466419842346	0.394214
SV_276_Caulobacterales	6.14309384432084	0.091341
SV_277_Pseudomonadales	6.14309384432084	0.015821
SV_278_Rhodobacterales	7.10724563474744	0.368335
SV_279_Rhodobacterales	7.10724563474744	0.18459
SV_27_Betaproteobacteriales	4.78463224821737	0.243667
SV_280_Enterobacterales	1.7977905708959	0.02409
SV_281_Flavobacteriales	3.15464808269573	0.25212
SV_282_Sphingomonadales	5.95415075489759	0.023353
SV_283_Flavobacteriales	3.28882437806082	0.14164
SV_284_Flavobacteriales	3.68797132136683	0.139578
SV_285_Pseudomonadales	2.87242665697277	0.023478
SV_286_Sphingomonadales	3.68797132136683	0.03803
SV_287_Rhodobacterales	4.17885044433254	0.271558
SV_288_Rhodospirillales	5.47823045012995	0.026853
SV_289_Pseudomonadales	6.14309384432084	0.322062
SV_28_Rhizobiales	3.57454041621997	0.000101
SV_290_Actinomycetales	3.50086472403326	0.14625
SV_291_Flavobacteriales	2.19111655142558	0.154222
SV_292_Rhizobiales	6.27237524386797	0.015172
SV_293_Flavobacteriales	3.05762059623812	0.026138
SV_294_Rhizobiales	5.71123541540219	0.00015
SV_295_Rhodobacterales	3.46459830453738	0.039054
SV_296_Betaproteobacteriales	4.78463224821737	0.463884
SV_297_Betaproteobacteriales	7.80554614352897	0.039715
SV_298_Flavobacteriales	3.39318865504023	0.458479
SV_299_Nevskiales	8.84448579661279	0.261926
SV_29_Caulobacterales	6.14309384432084	0.030773
SV_2_Rhodobacterales	6.67677403927066	0.020911
SV_300_Rhodobacterales	6.14309384432084	0.126015
SV_301_Rhodobacterales	4.17885044433254	0.090795
SV_302_Cytophagales	3.88507798483417	0.028934
SV_303_Flavobacteriales	1.38572824897003	0.083989
SV_304_Flavobacteriales	6.7466645913356	0.547746
SV_305_Rhizobiales	7.88725235762742	0.11835
SV_306_Actinomycetales	0.913651193439016	0.396956
SV_307_Sphingomonadales	4.78463224821737	0.054636
SV_308_Rhodobacterales	5.71123541540219	0.041344
SV_309_Rhizobiales	5.71123541540219	0.167839
SV_30_Cytophagales	4.93646300224871	0.032568
SV_310_Nevskiales	8.84448579661279	0.114295
SV_311_Rhodobacterales	6.67677403927066	0.052414
SV_312_Flavobacteriales	3.39318865504023	0.244131
SV_313_Flavobacteriales	3.42870757884482	0.025445
SV_314_Caulobacterales	6.14309384432084	0.00015
SV_315_Enterobacterales	1.52187870598502	0.066134
SV_316_Flavobacteriales	3.28882437806082	0.270906
SV_317_Pseudomonadales	5.25473153913366	0.103172
SV_318_Nevskiales	8.84448579661279	0.547559
SV_319_Rhodobacterales	7.18164223977737	0.284194
SV_31_Enterobacterales	0.509945452690915	0.008032
SV_320_Rhodobacterales	1.65409165032266	0.063799
SV_321_Flavobacteriales	7.64466419842346	0.726389
SV_322_Sphingomonadales	5.95415075489759	0.030991
SV_323_SAR86	13.6966738922242	0.023024
SV_324_Enterobacterales	1.61999877876782	0.094098
SV_325_Nevskiales	8.84448579661279	0.087897
SV_326_Nevskiales	8.84448579661279	0.200165
SV_327_Rhodobacterales	4.58943051168419	0.022998
SV_328_Caulobacterales	5.95415075489759	0.165893
SV_329_Cytophagales	3.05762059623812	0.360686
SV_32_Enterobacterales	1.7977905708959	0.024046
SV_330_Sphingobacteriales	3.68797132136683	0.385013
SV_331_Rhodospirillales	4.68601506902794	0.208482
SV_332_NA	6.96075652546087	0.022869
SV_333_Izimaplasmatales	2.2372285955385	0.316916
SV_334_Flavobacteriales	3.68797132136683	0.230125
SV_335_Rhodobacterales	4.88532482577579	0.023221
SV_336_Flavobacteriales	3.68797132136683	0.19768
SV_337_Flavobacteriales	3.15464808269573	0.246012
SV_338_Caulobacterales	4.78463224821737	0.072753
SV_339_Pseudomonadales	5.53557499230655	0.056991
SV_33_Sphingomonadales	2.8132223964061	0.00015
SV_340_Rhodobacterales	6.67677403927066	0.036678
SV_341_Rhizobiales	8.6621900222682	0.007599
SV_342_Caulobacterales	5.95415075489759	0.230714
SV_343_Flavobacteriales	3.68797132136683	0.258914
SV_344_Flavobacteriales	3.28882437806082	0.102609
SV_345_Rhodobacterales	6.67677403927066	0.071193
SV_346_Rhodobacterales	5.36531735547304	0.15893
