sequence	genome.size	metadata_NSTI
SV_434_Enterobacterales	4.640740136	0.112497
SV_435_Sphingomonadales	2.878654821	0.049825
SV_436_Rhizobiales	5.192349452	0.035491
SV_437_Rhodobacterales	4.012518415	0.187233
SV_438_Rhodobacterales	3.798003681	0.131937
SV_439_Rhodobacterales	4.119775782	0.058672
SV_43_Flavobacteriales	3.798003681	0.023304
SV_440_Flavobacteriales	4.70203006	0.582637
SV_441_Caulobacterales	3.093169555	0.038829
SV_442_Rhodobacterales	4.181065706	0.168439
SV_443_Rhizobiales	5.3149293	0.071322
SV_444_Sphingomonadales	3.154459479	0.19626
SV_445_Pseudomonadales	4.380257959	0.06629
SV_446_Betaproteobacteriales	4.824609908	0.067682
SV_447_Cytophagales	4.962512237	0.139753
SV_448_Caulobacterales	3.32300677	0.14013
SV_449_Pelagibacterales	0.932699734	0.014939
SV_44_Enterobacterales	4.579450212	0.152176
SV_450_Enterobacterales	2.664140087	0.016972
SV_451_Rhodobacterales	4.579450212	0.323109
SV_452_Flavobacteriales	3.583488947	0.192989
SV_453_Rhodospirillales	4.043163377	0.22806
SV_454_Rhodobacterales	3.874616086	0.148732
SV_455_Flavobacteriales	3.874616086	0.00015
SV_456_Pseudomonadales	4.732675022	0.212757
SV_457_Enterobacterales	4.303645554	0.024206
SV_458_Rhodobacterales	4.671385098	0.016386
SV_459_Rhodobacterales	3.798003681	0.062138
SV_45_Enterobacterales	4.579450212	0.129806
SV_460_Rhodobacterales	4.08913082	0.02318
SV_461_Rhodospirillales	4.303645554	0.180008
SV_462_Enterobacterales	5.023802161	0.187989
SV_463_Nitrosococcales	2.878654821	0.046366
SV_464_NA	3.997195934	0.244052
SV_465_Flavobacteriales	4.717352541	0.076828
SV_466_Flavobacteriales	3.368974213	0.024407
SV_467_Sphingomonadales	3.660101352	0.299606
SV_468_Enterobacterales	4.671385098	0.190244
SV_469_Enterobacterales	4.579450212	0.262722
SV_46_NA	3.62945639	0.046813
SV_470_Flavobacteriales	3.997195934	0.50371
SV_471_Flavobacteriales	3.798003681	0.299237
SV_472_Nitriliruptorales	5.544766515	0.234054
SV_473_Actinomycetales	1.545598974	0.377484
SV_474_Caulobacterales	3.093169555	0.199908
SV_475_Caulobacterales	3.920583529	0.212151
SV_476_Caulobacterales	3.093169555	0.155447
SV_477_Sphingomonadales	3.813326162	0.32613
SV_478_Sphingomonadales	3.660101352	0.281363
SV_479_Flavobacteriales	3.905261048	0.244131
SV_47_Enterobacterales	4.456870364	0.027265
SV_480_Rhodobacterales	3.261716846	0.064671
SV_481_Flavobacteriales	3.767358719	0.025991
SV_482_Rhodobacterales	3.951228491	0.329919
SV_483_Rhodobacterales	4.08913082	0.064181
SV_484_Rhodobacterales	4.763319984	0.163463
SV_485_Rhodobacterales	3.261716846	0.064671
SV_486_Flavobacteriales	3.798003681	0.181356
SV_487_Sphingomonadales	2.878654821	0.051581
SV_488_Rhodospirillales	4.303645554	0.033963
SV_489_Caulobacterales	3.031879631	0.195168
SV_48_Pseudomonadales	4.487515326	0.007933
SV_490_Rhodobacterales	3.874616086	0.062356
SV_491_Sphingomonadales	3.660101352	0.379291
SV_492_Sphingomonadales	2.878654821	0.089768
SV_493_NA	3.813326162	0.276975
SV_494_Enterobacterales	4.579450212	0.270461
SV_495_Rhodobacterales	3.874616086	0.102608
SV_496_Sphingomonadales	3.660101352	0.281363
SV_497_Rhodobacterales	3.798003681	0.020128
SV_498_Sphingomonadales	2.878654821	0.063384
SV_499_Flavobacteriales	3.537521504	0.09034
SV_49_Pseudomonadales	3.614133909	0.00781
SV_4_Enterobacterales	4.579450212	0.050258
SV_500_Enterobacterales	4.303645554	0.337279
SV_501_Rhodobacterales	3.798003681	0.079477
SV_502_Balneolales	3.384296694	0.453626
SV_503_Flavobacteriales	3.798003681	0.016996
SV_504_Actinomycetales	1.545598974	0.36519
SV_505_Rhodobacterales	4.08913082	0.102172
SV_506_Flavobacteriales	3.905261048	0.244131
SV_507_Rhodobacterales	3.261716846	0.064671
SV_508_Flavobacteriales	3.583488947	0.558081
SV_509_NA	3.644778871	0.397614
SV_50_Sphingomonadales	3.154459479	0.023191
SV_510_Sphingomonadales	3.951228491	0.292067
SV_511_Chitinophagales	7.858461146	0.00015
SV_512_Caulobacterales	3.491554061	0.230745
SV_513_Caulobacterales	4.839932389	0.266406
SV_514_Caulobacterales	3.614133909	0.211932
SV_515_Flavobacteriales	3.905261048	0.113808
SV_516_Flavobacteriales	3.997195934	0.194988
SV_517_Rhodobacterales	4.119775782	0.050388
SV_518_Rhizobiales	4.456870364	0.075525
SV_519_Flavobacteriales	3.537521504	0.286936
SV_51_Rhizobiales	3.706068795	0.02926
SV_520_Caulobacterales	3.491554061	0.230745
SV_521_Rhodobacterales	4.594772693	0.133284
SV_522_Rhodobacterales	4.08913082	0.08716
SV_523_Caulobacterales	3.108492036	0.216454
SV_524_Rhizobiales	3.460909099	0.143308
SV_525_Enterobacterales	4.671385098	0.190244
SV_526_Flavobacteriales	3.537521504	0.204146
SV_527_Flavobacteriales	3.905261048	0.12282
SV_528_Rhodobacterales	3.798003681	0.062306
SV_529_Rhizobiales	5.039124642	0.038735
SV_52_Sphingomonadales	3.997195934	0.020526
SV_530_Rhizobiales	4.625417655	0.038683
SV_531_Flavobacteriales	3.798003681	0.171709
SV_532_Flavobacteriales	3.997195934	0.358602
SV_533_Caulobacterales	3.093169555	0.199677
SV_534_Enterobacterales	4.533482769	0.21166
SV_535_Rhodobacterales	3.798003681	0.131937
SV_536_Betaproteobacteriales	5.069769604	0.291991
SV_537_Sphingomonadales	3.185104441	0.201316
SV_538_Betaproteobacteriales	2.541560239	0.046548
SV_539_Flavobacteriales	3.966550972	1.082915
SV_53_Rhodobacterales	4.08913082	0.11765
SV_540_Caulobacterales	3.093169555	0.134371
SV_541_Sphingomonadales	3.200426922	0.102637
SV_542_Rhodobacterales	3.798003681	0.131937
SV_543_Rhodobacterales	3.261716846	0.064671
SV_544_Sphingomonadales	3.154459479	0.090687
SV_545_Rhizobiales	3.93590601	0.137933
SV_546_Rhodospirillales	4.043163377	0.28502
SV_547_Rhodobacterales	3.261716846	0.073298
SV_548_Rhodobacterales	3.675423833	0.09084
SV_549_Caulobacterales	3.798003681	0.218159
SV_54_Rhizobiales	6.050408388	0.022765
SV_550_Caulobacterales	3.660101352	0.252013
SV_551_Rhodobacterales	4.257678111	0.022999
SV_552_Rhodobacterales	4.839932389	0.265795
SV_553_Propionibacteriales	5.422186667	0.044244
SV_554_Rhodospirillales	4.303645554	0.09838
SV_555_Rhizobiales	4.579450212	0.085527
SV_556_Rhodobacterales	3.798003681	0.062138
SV_557_Rhodobacterales	4.012518415	0.195836
SV_558_Sphingomonadales	3.154459479	0.074425
SV_559_Rhodobacterales	4.08913082	0.0743
SV_55_Enterobacterales	4.839932389	0.008056
SV_560_Caulobacterales	3.108492036	0.199274
SV_561_Rhodobacterales	3.951228491	0.292067
SV_562_Enterobacterales	4.640740136	0.093886
SV_563_Rhodobacterales	4.073808339	0.05759
SV_564_Caulobacterales	3.614133909	0.063907
SV_565_Enterobacterales	4.640740136	0.040742
SV_566_Nitrosococcales	2.740752492	0.195593
SV_567_Pseudomonadales	4.732675022	0.305187
SV_568_Sphingomonadales	4.318968035	0.452814
SV_569_Rhodobacterales	4.135098263	0.37509
SV_56_Sphingomonadales	3.154459479	0.03593
SV_570_Sphingomonadales	3.660101352	0.397449
SV_571_Sphingomonadales	3.154459479	0.197731
SV_572_Sphingomonadales	4.273000592	0.151357
SV_573_Babeliales	3.445586618	1.053664
SV_574_Rhodobacterales	3.981873453	0.505815
SV_575_Rhodobacterales	3.261716846	0.137229
SV_576_Caulobacterales	3.614133909	0.342145
SV_577_Enterobacterales	4.579450212	0.469068
SV_578_Enterobacterales	5.023802161	0.263408
SV_579_Caulobacterales	3.093169555	0.209923
SV_57_Enterobacterales	4.579450212	0.058152
SV_580_Rhodobacterales	4.640740136	0.563977
SV_581_Enterobacterales	4.579450212	0.102661
SV_582_Nitrosococcales	2.878654821	0.015131
SV_583_Rhodobacterales	4.073808339	0.025618
SV_584_Rhodobacterales	3.798003681	0.046297
SV_585_Rhodobacterales	4.119775782	0.096399
SV_586_Enterobacterales	4.579450212	0.591091
SV_587_Sphingomonadales	3.660101352	0.281363
SV_588_Rhodobacterales	5.16170449	0.048992
SV_589_Rhodospirillales	4.303645554	0.115171
SV_58_Flavobacteriales	3.828648643	0.013295
SV_590_Caulobacterales	3.031879631	0.063794
SV_591_Rhodobacterales	4.594772693	0.070384
SV_592_Sphingomonadales	3.951228491	0.239047
SV_593_Rhodospirillales	3.660101352	0.423484
SV_594_Enterobacterales	4.579450212	0.441004
SV_595_Flavobacteriales	3.798003681	0.025463
SV_596_Sphingomonadales	3.660101352	0.322411
SV_597_Rhodobacterales	3.261716846	0.117349
SV_598_Rhodobacterales	3.552843985	0.11835
SV_599_Enterobacterales	4.640740136	0.130383
SV_59_Enterobacterales	4.610095174	0.007959
SV_5_Rhodobacterales	4.08913082	0.06338
SV_600_Rhizobiales	4.625417655	0.030866
SV_601_Sphingomonadales	3.660101352	0.408788
SV_602_Enterobacterales	4.579450212	0.270461
SV_603_Enterobacterales	4.334290516	0.049289
SV_604_Rhodobacterales	5.284284338	0.00015
SV_605_Caulobacterales	3.32300677	0.434889
SV_606_Rhodospirillales	4.043163377	0.275896
SV_607_Enterobacterales	5.023802161	0.366563
SV_608_Rhodobacterales	3.292361808	0.198006
SV_609_Enterobacterales	4.579450212	0.162959
SV_60_Caulobacterales	3.399619175	0.063917
SV_610_Caulobacterales	3.399619175	0.038455
SV_611_Rhodospirillales	4.303645554	0.301484
SV_612_Rhodobacterales	4.839932389	0.171637
SV_613_Sphingomonadales	2.848009859	0.007702
SV_614_Rhodobacterales	3.62945639	0.015259
SV_615_Betaproteobacteriales	5.069769604	0.285868
SV_616_Rhodobacterales	4.135098263	0.041434
SV_617_Sphingomonadales	3.185104441	0.106235
SV_618_Rhodobacterales	3.874616086	0.13724
SV_619_Rhodobacterales	4.012518415	0.195836
SV_61_Caulobacterales	3.108492036	0.116747
SV_620_Enterobacterales	4.839932389	0.275308
SV_621_Caulobacterales	3.399619175	0.126309
SV_622_Sphingomonadales	3.660101352	0.297368
SV_623_Rhizobiales	4.579450212	0.137309
SV_624_Caulobacterales	3.108492036	0.141391
SV_625_Sphingomonadales	3.154459479	0.278503
SV_626_Rhodobacterales	4.012518415	0.195836
SV_627_Rhodobacterales	3.798003681	0.131901
SV_628_Enterobacterales	4.579450212	0.082995
SV_629_Enterobacterales	4.610095174	0.040215
SV_62_Rhodobacterales	3.798003681	0.02954
SV_630_Enterobacterales	4.640740136	0.269445
SV_631_Flavobacteriales	3.966550972	1.153157
SV_632_Flavobacteriales	3.997195934	0.352161
SV_633_Rhodobacterales	3.874616086	0.092696
SV_634_Rhodospirillales	4.257678111	0.218159
SV_635_Enterobacterales	4.579450212	0.671477
SV_636_Betaproteobacteriales	5.069769604	0.611438
SV_637_Rhodobacterales	3.491554061	0.326922
SV_638_Enterobacterales	4.901222313	0.3184
SV_639_Flavobacteriales	3.997195934	0.323008
SV_63_Enterobacterales	4.533482769	0.04679
SV_640_Rhodobacterales	3.491554061	0.258113
SV_641_Enterobacterales	4.610095174	0.032036
SV_642_Caulobacterales	3.399619175	0.087455
SV_643_Flavobacteriales	3.798003681	0.431033
SV_644_Rhodospirillales	4.303645554	0.437596
SV_645_Rhodobacterales	4.012518415	0.187233
SV_646_Flavobacteriales	3.798003681	0.290935
SV_647_Rhodobacterales	4.08913082	0.67317
SV_648_Enterobacterales	4.640740136	0.340386
SV_649_Enterobacterales	4.579450212	0.375069
SV_64_Rhodobacterales	4.181065706	0.057063
SV_650_Enterobacterales	4.579450212	0.210821
SV_651_Rhodospirillales	4.257678111	0.167162
SV_652_Flavobacteriales	3.997195934	0.369314
SV_653_Rhodobacterales	4.181065706	0.203234
SV_654_Flavobacteriales	3.093169555	0.346484
SV_655_Pseudomonadales	4.441547883	0.326438
SV_656_Enterobacterales	4.640740136	0.385124
SV_657_Flavobacteriales	4.564127731	0.606152
SV_658_Rhodobacterales	3.874616086	0.198196
SV_659_Rhizobiales	3.93590601	0.1676
SV_65_Flavobacteriales	3.583488947	0.226525
SV_660_Enterobacterales	4.640740136	0.048463
SV_661_Sphingomonadales	3.154459479	0.108252
SV_662_Sphingomonadales	2.878654821	0.064354
SV_663_Flavobacteriales	3.966550972	1.068539
SV_664_Pseudomonadales	4.671385098	0.439444
SV_665_Flavobacteriales	3.966550972	1.030286
SV_666_Enterobacterales	4.579450212	0.12494
SV_667_Rhodospirillales	4.043163377	0.315122
SV_668_Caulobacterales	3.920583529	0.212531
SV_669_Betaproteobacteriales	5.606056439	0.258074
SV_66_Flavobacteriales	3.997195934	0.265518
SV_670_Sphingomonadales	3.813326162	0.32613
SV_671_Rhodobacterales	3.798003681	0.054745
SV_672_Caulobacterales	4.640740136	0.463364
SV_673_Sphingomonadales	3.154459479	0.063943
SV_674_Rhodospirillales	4.303645554	0.207754
SV_675_Sphingomonadales	3.200426922	0.277964
SV_676_Flavobacteriales	3.583488947	1.045802
SV_677_Sphingomonadales	3.185104441	0.134863
SV_678_Rhodospirillales	4.303645554	0.355919
SV_679_Rhodobacterales	4.24235563	0.035331
SV_67_Bacteroidales	2.051240847	0.355182
SV_680_Rhodobacterales	3.951228491	0.644826
SV_681_Enterobacterales	4.380257959	0.459701
SV_682_Rhodospirillales	4.043163377	0.315122
SV_683_Rhodobacterales	3.951228491	0.308542
SV_684_Sphingomonadales	3.154459479	0.111623
SV_685_Enterobacterales	4.579450212	0.270461
SV_686_Sphingomonadales	3.660101352	0.281363
SV_687_Caulobacterales	3.399619175	0.147754
SV_688_Caulobacterales	3.108492036	0.284021
SV_689_Flavobacteriales	3.997195934	0.546885
SV_68_Sphingomonadales	3.185104441	0.000101
SV_690_Rhodobacterales	3.951228491	0.386762
SV_691_Sphingomonadales	3.200426922	0.24141
SV_692_Caulobacterales	5.3149293	0.197665
SV_693_Rhodospirillales	4.303645554	0.310544
SV_694_Rhodospirillales	4.043163377	0.310414
SV_695_Rhodobacterales	4.181065706	0.224699
SV_696_Rhizobiales	3.706068795	0.179531
SV_697_Rhodobacterales	4.839932389	0.251367
SV_698_NA	3.491554061	0.250884
SV_699_Enterobacterales	4.640740136	0.031855
SV_69_Rhodobacterales	3.798003681	0.029537
SV_6_Caulobacterales	4.257678111	0.066897
SV_700_Enterobacterales	4.640740136	0.419846
SV_701_Caulobacterales	3.951228491	0.277456
SV_702_Cytophagales	4.747997503	0.199057
SV_703_Sphingomonadales	3.874616086	0.235297
SV_704_Pseudomonadales	4.732675022	0.280615
SV_705_Rhodobacterales	4.012518415	0.124139
SV_706_Rhodospirillales	4.043163377	0.304196
SV_707_Sphingomonadales	3.660101352	0.364529
SV_708_Rhodobacterales	3.874616086	0.19556
SV_709_Rhodobacterales	3.951228491	0.563801
SV_70_Nitrosococcales	2.878654821	0.015194
SV_710_Caulobacterales	3.108492036	0.562304
SV_711_Rhodobacterales	3.798003681	0.200527
SV_712_Rhodobacterales	4.24235563	0.108862
SV_713_Sphingomonadales	3.813326162	0.32613
SV_714_Pseudomonadales	4.732675022	0.331718
SV_715_Rhodobacterales	3.491554061	0.279224
SV_716_Enterobacterales	4.579450212	0.241888
SV_717_Enterobacterales	4.610095174	0.272234
SV_718_NA	3.093169555	0.053593
SV_719_Rhodobacterales	4.012518415	0.054408
SV_71_Caulobacterales	3.031879631	0.000101
SV_720_Enterobacterales	4.135098263	0.175612
SV_721_Enterobacterales	4.579450212	0.091496
SV_722_Enterobacterales	4.579450212	0.270461
SV_723_Enterobacterales	4.901222313	0.198533
SV_724_Caulobacterales	5.3149293	0.311525
SV_725_Enterobacterales	4.640740136	0.040175
SV_726_Enterobacterales	4.579450212	0.07418
SV_727_Rhodobacterales	4.08913082	0.079825
SV_728_Rhodobacterales	3.798003681	0.146093
SV_729_Enterobacterales	4.579450212	0.12062
SV_72_Rhodobacterales	3.798003681	0.029215
SV_730_Flavobacteriales	3.583488947	0.328142
SV_731_Flavobacteriales	3.767358719	0.241372
SV_732_Rhodobacterales	4.119775782	0.153208
SV_733_Rhodobacterales	3.660101352	0.00756
SV_734_Enterobacterales	4.39558044	0.065889
SV_735_Rhodobacterales	3.798003681	0.045711
SV_736_Rhodobacterales	4.012518415	0.166384
SV_737_Caulobacterales	3.614133909	0.410427
SV_738_Rhodobacterales	3.261716846	0.072553
SV_739_Caulobacterales	3.598811428	0.056164
SV_73_Flavobacteriales	3.798003681	0.008427
SV_740_Rhodobacterales	4.012518415	0.251026
SV_741_Enterobacterales	4.579450212	0.074198
SV_742_Flavobacteriales	3.997195934	0.154222
SV_743_Sphingomonadales	3.185104441	0.253605
SV_744_Rhodospirillales	4.809287427	0.260209
SV_745_Rhodobacterales	3.706068795	0.071061
SV_746_Sphingomonadales	3.660101352	0.281363
SV_747_Enterobacterales	4.640740136	0.180367
SV_748_Rhodobacterales	3.951228491	0.42965
SV_749_Rhodobacterales	4.08913082	0.193391
SV_74_Rhodobacterales	3.798003681	0.029536
SV_750_Sphingomonadales	3.154459479	0.095378
SV_751_Enterobacterales	4.640740136	0.107146
SV_752_Enterobacterales	4.579450212	0.41461
SV_753_Enterobacterales	4.610095174	0.270664
SV_754_Enterobacterales	4.579450212	0.22735
SV_755_Rhodobacterales	3.798003681	0.131937
SV_756_Rhodobacterales	3.874616086	0.206249
SV_757_Rhodobacterales	3.981873453	0.761846
SV_758_Rhodobacterales	3.798003681	0.046627
SV_759_Rhodobacterales	3.292361808	0.266082
SV_75_Flavobacteriales	3.997195934	0.188074
SV_760_Flavobacteriales	3.798003681	0.289942
SV_761_Rhodobacterales	4.640740136	0.508085
SV_762_Nitrosococcales	4.135098263	0.28735
SV_763_Flavobacteriales	4.564127731	0.432543
SV_764_Rhodospirillales	4.303645554	0.341363
SV_765_NA	3.997195934	0.595864
SV_766_Rhodospirillales	4.303645554	0.170158
SV_767_Flavobacteriales	4.564127731	0.558463
SV_768_Flavobacteriales	3.798003681	0.357026
SV_769_Sphingomonadales	2.985912188	0.02305
SV_76_Flavobacteriales	3.997195934	0.154222
SV_770_Enterobacterales	4.579450212	0.435441
SV_771_Rhodobacterales	3.874616086	0.181161
SV_772_Cytophagales	4.656062617	0.148447
SV_773_Caulobacterales	5.3149293	0.347753
SV_774_Rhodobacterales	5.284284338	0.198033
SV_775_Rhodobacterales	5.514121553	0.142847
SV_776_Rhodospirillales	4.257678111	0.025748
SV_777_Rhodospirillales	4.303645554	0.229455
SV_778_NA	3.813326162	0.32613
SV_779_Enterobacterales	4.947189756	0.558937
SV_77_Caulobacterales	3.399619175	0.00015
SV_780_Rhizobiales	4.579450212	0.137309
SV_781_Flavobacteriales	3.997195934	0.404275
SV_782_Rhizobiales	5.131059528	0.115533
SV_783_Rhodobacterales	4.533482769	0.139623
SV_784_Caulobacterales	3.093169555	0.314922
SV_785_NA	3.813326162	0.32613
SV_786_Caulobacterales	3.108492036	0.210189
SV_787_Rhodobacterales	4.839932389	0.259503
SV_788_Rhodobacterales	3.491554061	0.279079
SV_789_Caulobacterales	3.414941656	0.350344
SV_78_Enterobacterales	4.579450212	0.058144
SV_790_Caulobacterales	3.108492036	0.238115
SV_791_Rhodospirillales	4.257678111	0.096836
SV_792_Caulobacterales	3.414941656	0.183649
SV_793_Cytophagales	4.656062617	0.359255
SV_794_Enterobacterales	4.671385098	0.190244
SV_795_Caulobacterales	3.598811428	0.217004
SV_796_Rhodobacterales	3.292361808	0.060989
SV_797_Rhodobacterales	3.491554061	0.249573
SV_798_Caulobacterales	3.399619175	0.073077
SV_799_Pseudomonadales	4.135098263	0.687964
SV_79_Rhizobiales	5.039124642	0.023054
SV_7_Enterobacterales	4.579450212	0.137608
SV_800_Rhodobacterales	4.08913082	0.519127
SV_801_NA	4.012518415	0.250642
SV_802_NA	4.579450212	0.246625
SV_803_Rhodobacterales	3.874616086	0.102971
SV_804_Rhodospirillales	4.043163377	0.294391
SV_805_Cytophagales	4.656062617	0.40377
SV_806_Rhodospirillales	4.043163377	0.303579
SV_807_Caulobacterales	3.108492036	0.321691
SV_808_Sphingomonadales	3.660101352	0.438452
SV_809_Caulobacterales	3.399619175	0.030848
SV_80_Rhodobacterales	3.798003681	0.029458
SV_810_Rhodobacterales	4.08913082	0.268836
SV_811_Caulobacterales	3.614133909	0.324206
SV_812_Sphingomonadales	3.185104441	0.222009
SV_813_Sphingomonadales	3.997195934	0.202033
SV_814_Rhizobiales	4.288323073	0.242833
SV_815_Flavobacteriales	3.798003681	0.415611
SV_816_Rhodobacterales	4.08913082	0.096517
SV_817_Rhodobacterales	4.671385098	0.016474
SV_818_Flavobacteriales	3.798003681	0.071395
SV_819_Rhodobacterales	4.08913082	0.531177
SV_81_Flavobacteriales	3.997195934	0.524104
SV_820_Rhodobacterales	4.594772693	0.150439
SV_821_Enterobacterales	4.671385098	0.603626
SV_822_Rhodobacterales	3.798003681	0.080825
SV_823_Enterobacterales	2.740752492	0.834656
SV_824_Rhodobacterales	3.874616086	0.092863
SV_825_Enterobacterales	4.380257959	0.288502
SV_826_NA	3.813326162	0.646014
SV_827_Rhodobacterales	3.093169555	0.078662
SV_828_Enterobacterales	3.093169555	0.528118
SV_829_Flavobacteriales	3.997195934	0.747706
SV_82_Flavobacteriales	3.368974213	0.024446
SV_830_Rhodobacterales	4.533482769	0.045847
SV_831_Rhodospirillales	4.303645554	0.158225
SV_832_Flavobacteriales	3.905261048	0.390565
SV_833_Sphingomonadales	3.951228491	0.292067
SV_834_Betaproteobacteriales	5.069769604	0.45758
SV_835_Rhodobacterales	3.951228491	0.509767
SV_836_Enterobacterales	4.579450212	0.255274
SV_837_Enterobacterales	4.579450212	0.563922
SV_838_Enterobacterales	4.640740136	0.465859
SV_839_Enterobacterales	3.798003681	0.374431
SV_83_Flavobacteriales	3.798003681	0.007725
SV_840_Enterobacterales	4.303645554	0.331339
SV_841_NA	3.951228491	0.398669
SV_842_Rhodobacterales	3.874616086	0.092696
SV_843_Enterobacterales	4.579450212	0.244949
SV_844_Enterobacterales	4.640740136	0.110701
SV_845_Rhodobacterales	3.261716846	0.081112
SV_846_Sphingomonadales	3.660101352	0.329918
SV_847_Flavobacteriales	3.798003681	0.389599
SV_848_Flavobacteriales	3.798003681	0.167762
SV_849_Caulobacterales	3.614133909	0.202843
SV_84_Flavobacteriales	3.798003681	0.008433
SV_850_NA	3.093169555	0.235701
SV_851_Rhodobacterales	3.798003681	0.237112
SV_852_Caulobacterales	3.598811428	0.119575
SV_853_Caulobacterales	3.399619175	0.031228
SV_854_Enterobacterales	4.579450212	0.107438
SV_855_Rhodobacterales	4.012518415	0.13321
SV_856_Caulobacterales	4.012518415	0.321904
SV_857_Rhodobacterales	4.08913082	0.399538
SV_858_Sphingomonadales	2.878654821	0.094075
SV_859_Flavobacteriales	3.966550972	0.999745
SV_85_Sphingomonadales	2.970589707	0.023114
SV_860_Rhodobacterales	4.012518415	0.31367
SV_861_Caulobacterales	3.32300677	0.235452
SV_862_NA	3.951228491	0.292067
SV_863_Rhodospirillales	4.257678111	0.263993
SV_864_Enterobacterales	4.579450212	0.49427
SV_865_Caulobacterales	3.108492036	0.126116
SV_866_Sphingomonadales	5.345574262	0.181098
SV_867_Rhodobacterales	3.798003681	0.054695
SV_868_Rhodospirillales	4.303645554	0.233285
SV_869_Rhodobacterales	3.384296694	0.923931
SV_86_Rhodobacterales	3.798003681	0.029455
SV_870_Rhodospirillales	4.303645554	0.441478
SV_871_Sphingomonadales	3.185104441	0.055134
SV_872_Rhodobacterales	3.874616086	0.099146
SV_873_Caulobacterales	3.614133909	0.192633
SV_874_Rhodobacterales	4.08913082	0.155519
SV_875_Rhodobacterales	4.839932389	0.327589
SV_876_Sphingomonadales	3.660101352	0.371227
SV_877_Cytophagales	4.165743225	0.2468
SV_878_Rhizobiales	3.951228491	0.292067
SV_879_NA	3.552843985	0.11835
SV_87_Enterobacterales	4.456870364	0.035972
SV_880_Rhodobacterales	3.951228491	0.434266
SV_881_Enterobacterales	4.640740136	0.429683
SV_882_Caulobacterales	3.108492036	0.199274
SV_883_Rhodospirillales	4.303645554	0.355173
SV_884_Rhodobacterales	3.491554061	0.385207
SV_885_Sphingomonadales	3.660101352	0.467716
SV_886_Rhodobacterales	3.874616086	0.31971
SV_887_Rhodobacterales	3.874616086	0.136026
SV_888_Sphingomonadales	3.660101352	0.416134
SV_889_Enterobacterales	4.579450212	0.228912
SV_88_Rhodospirillales	4.303645554	0.008411
SV_890_Sphingomonadales	3.660101352	0.281363
SV_891_Sphingomonadales	3.874616086	0.294133
SV_892_Enterobacterales	4.870577351	0.054787
SV_893_Rhodobacterales	3.874616086	0.198196
SV_894_Caulobacterales	5.3149293	0.222065
SV_895_Flavobacteriales	4.456870364	0.424807
SV_896_Rhodobacterales	4.579450212	0.462271
SV_897_Rhodobacterales	4.08913082	0.097497
SV_898_Enterobacterales	5.16170449	0.025575
SV_899_Enterobacterales	4.901222313	0.018487
SV_89_Pseudomonadales	4.793964946	0.027986
SV_8_Enterobacterales	4.640740136	0.007984
SV_900_Enterobacterales	4.380257959	0.232547
SV_901_Flavobacteriales	3.537521504	0.317878
SV_902_Enterobacterales	4.564127731	0.575788
SV_903_Rhodobacterales	3.62945639	0.038727
SV_904_Rhodobacterales	3.951228491	0.434089
SV_905_Enterobacterales	4.579450212	0.082497
SV_906_Rhodobacterales	4.073808339	0.116903
SV_907_Flavobacteriales	3.583488947	0.267662
SV_908_Flavobacteriales	3.997195934	0.426866
SV_909_Flavobacteriales	3.798003681	0.025392
SV_90_Rhodobacterales	3.690746314	0.00015
SV_910_Rhodobacterales	4.640740136	0.22322
SV_911_NA	3.798003681	0.200493
SV_912_Sphingomonadales	3.154459479	0.125933
SV_913_Caulobacterales	3.414941656	0.435869
SV_914_Sphingomonadales	3.185104441	0.265283
SV_915_Flavobacteriales	3.798003681	0.062338
SV_916_Rhodobacterales	4.119775782	0.088778
SV_917_Rhodobacterales	3.660101352	0.282532
SV_918_Flavobacteriales	3.997195934	0.670162
SV_919_Pseudomonadales	3.614133909	0.325834
SV_91_Rhodobacterales	4.640740136	0.008121
SV_920_Flavobacteriales	3.583488947	0.270302
SV_921_Flavobacteriales	3.997195934	0.525592
SV_922_Rhodobacterales	3.874616086	0.126306
SV_923_Caulobacterales	3.399619175	0.064227
SV_924_Flavobacteriales	3.583488947	0.2088
SV_925_Rhodobacterales	4.012518415	0.084313
SV_926_Flavobacteriales	4.472192845	0.724396
SV_927_Rhodospirillales	4.257678111	0.310028
SV_928_Rhodobacterales	3.874616086	0.392695
SV_929_Enterobacterales	4.579450212	0.514433
SV_92_Pelagibacterales	1.377051683	0.00015
SV_930_Flavobacteriales	3.966550972	1.012227
SV_931_Enterobacterales	4.640740136	0.066035
SV_932_Enterobacterales	4.288323073	0.521279
SV_933_Flavobacteriales	3.798003681	0.016931
SV_934_Flavobacteriales	4.564127731	0.528993
SV_935_Caulobacterales	3.093169555	0.022789
SV_936_Rhodospirillales	4.303645554	0.341127
SV_937_Sphingomonadales	2.985912188	0.023052
SV_938_Rhodobacterales	4.211710668	0.085612
SV_939_Enterobacterales	4.640740136	0.048884
SV_93_Enterobacterales	4.640740136	0.015979
SV_940_Caulobacterales	3.874616086	0.282607
SV_941_Rhodobacterales	4.119775782	0.178331
SV_942_Sphingomonadales	2.878654821	0.075492
SV_943_Cytophagales	4.656062617	0.449233
SV_944_Rhodospirillales	4.303645554	0.186588
SV_945_Enterobacterales	4.870577351	0.047844
SV_946_Rhodospirillales	4.257678111	0.178166
SV_947_Rhodobacterales	3.874616086	0.099142
