sequence	TF_perc	metadata_NSTI
SV_1283_Rhizobiales	3.396982403514	0.247119
SV_1284_Sphingomonadales	2.808618722658	0.281363
SV_1285_Rhodobacterales	3.467025698854	0.287928
SV_1286_Caulobacterales	2.44439358689	0.089948
SV_1287_Sphingomonadales	2.052151132986	0.094746
SV_1288_Rhodospirillales	4.139441334118	0.106733
SV_1289_Rhodospirillales	3.761207539282	0.316518
SV_128_Pseudomonadales	2.58448017757	0.008013
SV_1290_Sphingomonadales	2.976722631474	0.337571
SV_1291_Sphingomonadales	2.052151132986	0.007602
SV_1292_Flavobacteriales	1.540835077004	0.468157
SV_1293_Enterobacterales	2.717562438716	0.461258
SV_1294_Rhodobacterales	2.962713972406	0.509394
SV_1295_Sphingomonadales	2.808618722658	0.281363
SV_1296_Sphingomonadales	2.822627381726	0.090304
SV_1297_NA	2.68954512058	0.283129
SV_1298_Sphingomonadales	3.186852517494	0.023373
SV_1299_Caulobacterales	2.44439358689	0.207423
SV_129_Rhodobacterales	3.474030028388	0.047524
SV_12_Rhodobacterales	3.130817881222	0.198196
SV_1300_Rhodobacterales	3.628125278136	0.222128
SV_1301_Rhodobacterales	2.717562438716	0.046342
SV_1302_Sphingomonadales	3.186852517494	0.02337
SV_1303_Rhodobacterales	2.717562438716	0.046297
SV_1304_Rhodobacterales	3.768211868816	0.356335
SV_1305_Rhodobacterales	1.982107837646	0.63905
SV_1306_Rhodospirillales	3.761207539282	0.201749
SV_1307_Enterobacterales	3.172843858426	0.309546
SV_1308_Sphingomonadales	2.213250712268	0.046946
SV_1309_Nevskiales	2.122194428326	0.336668
SV_130_Rhizobiales	3.116809222154	0.18979
SV_1310_Enterobacterales	3.21486983563	0.263756
SV_1311_Sphingomonadales	2.808618722658	0.336837
SV_1312_Sphingomonadales	2.262281019006	0.38999
SV_1313_Rhodobacterales	4.468644822216	0.164611
SV_1314_NA	2.808618722658	0.395954
SV_1315_Sphingomonadales	2.052151132986	0.154036
SV_1316_Flavobacteriales	2.1992420532	0.27634
SV_1317_Pseudomonadales	2.47941523456	0.083034
SV_1318_Rhodobacterales	3.467025698854	0.479266
SV_1319_Rhodobacterales	2.892670677066	0.400767
SV_131_Enterobacterales	3.21486983563	0.01042
SV_1320_Pseudomonadales	3.10980489262	0.463309
SV_1321_Enterobacterales	3.523060335126	0.455303
SV_1322_Sphingomonadales	2.836636040794	0.305677
SV_1323_Flavobacteriales	1.806999599296	0.298045
SV_1324_Enterobacterales	3.21486983563	0.45487
SV_1325_Caulobacterales	2.44439358689	0.426543
SV_1326_Rhodobacterales	3.551077653262	0.153291
SV_1327_Rhodobacterales	3.453017039786	0.099399
SV_1328_Rhizobiales	4.244506277128	0.400665
SV_1329_Caulobacterales	2.44439358689	0.174993
SV_132_Caulobacterales	2.171224735064	0.09012
SV_1330_NA	2.962713972406	0.292067
SV_1331_Rhodobacterales	3.789224857418	0.241532
SV_1332_NA	3.00473994961	0.097499
SV_1333_Caulobacterales	2.598488836638	0.252372
SV_1334_Sphingomonadales	2.976722631474	0.334882
SV_1335_Caulobacterales	2.44439358689	0.216002
SV_1336_Rhodobacterales	3.474030028388	0.208225
SV_1337_Caulobacterales	3.396982403514	0.243996
SV_1338_Sphingomonadales	2.213250712268	0.242818
SV_1339_Caulobacterales	2.47941523456	0.156172
SV_133_Enterobacterales	3.21486983563	0.058144
SV_1340_Rhodobacterales	3.396982403514	0.292827
SV_1341_Rhodobacterales	3.025752938212	0.030954
SV_1342_Enterobacterales	3.081787574484	0.032165
SV_1343_Sphingomonadales	3.186852517494	0.065298
SV_1344_Enterobacterales	3.375969414912	0.488068
SV_1345_Rhodobacterales	3.396982403514	0.127231
SV_1346_Rhodobacterales	4.111424015982	0.143591
SV_1347_Enterobacterales	3.060774585882	0.056101
SV_1348_Rhizobiales	4.244506277128	0.159864
SV_1349_NA	2.465406575492	0.242844
SV_134_Enterobacterales	3.081787574484	0.015991
SV_1350_Enterobacterales	3.375969414912	0.210821
SV_1351_Flavobacteriales	1.968099178578	0.311732
SV_1352_Rhodobacterales	3.396982403514	0.195836
SV_1353_Enterobacterales	3.277908801436	0.057125
SV_1354_Caulobacterales	2.976722631474	0.252361
SV_1355_Enterobacterales	4.328558231536	0.28612
SV_1356_Rhodobacterales	3.256895812834	0.261031
SV_1357_Rhodobacterales	3.396982403514	0.322901
SV_1358_Rhodobacterales	3.474030028388	0.22955
SV_1359_Rhodobacterales	4.468644822216	0.180402
SV_135_Enterobacterales	3.908298459496	0.008024
SV_1360_Rhodobacterales	2.465406575492	0.382117
SV_1361_Caulobacterales	2.962713972406	0.277456
SV_1362_Rhodospirillales	3.761207539282	0.33198
SV_1363_Sphingomonadales	2.052151132986	0.140862
SV_1364_NA	3.396982403514	0.361473
SV_1365_Rhodobacterales	2.962713972406	0.584955
SV_1366_Flavobacteriales	1.806999599296	0.377657
SV_1367_Caulobacterales	2.44439358689	0.455768
SV_1368_Pseudomonadales	3.796229186952	0.122612
SV_1369_Enterobacterales	3.375969414912	0.389857
SV_136_Rhodobacterales	3.102800563086	0.0734
SV_1370_NA	3.081787574484	0.171421
SV_1371_Sphingomonadales	2.213250712268	0.04579
SV_1372_Flavobacteriales	2.241268030404	0.333424
SV_1373_Sphingomonadales	2.808618722658	0.220326
SV_1374_Sphingomonadales	2.962713972406	0.292067
SV_1375_Rhodobacterales	2.213250712268	0.239464
SV_1376_Sphingomonadales	2.213250712268	0.047068
SV_1377_Rhodobacterales	1.982107837646	0.519446
SV_1378_Caulobacterales	2.465406575492	0.193007
SV_1379_Rhodospirillales	4.139441334118	0.302356
SV_137_Flavobacteriales	1.877042894636	0.259136
SV_1380_Enterobacterales	3.21486983563	0.078844
SV_1381_Rhodospirillales	3.761207539282	0.310398
SV_1382_Sphingomonadales	2.213250712268	0.140111
SV_1383_Cytophagales	1.806999599296	0.367306
SV_1384_Rhizobiales	4.244506277128	0.334287
SV_1385_NA	2.976722631474	0.307207
SV_1386_Caulobacterales	2.171224735064	0.455929
SV_1387_Rhodobacterales	3.467025698854	0.424962
SV_1388_NA	2.808618722658	0.32613
SV_1389_Caulobacterales	2.44439358689	0.403383
SV_138_Enterobacterales	2.871657688464	0.007907
SV_1390_Pseudomonadales	2.47941523456	0.406902
SV_1391_Rhodobacterales	3.256895812834	0.261031
SV_1392_Pseudomonadales	3.796229186952	0.190558
SV_1393_Enterobacterales	3.375969414912	0.289115
SV_1394_Rhodobacterales	2.717562438716	0.054697
SV_1395_Sphingomonadales	2.962713972406	0.292067
SV_1396_Rhizobiales	4.153449993186	0.232797
SV_1397_Caulobacterales	2.44439358689	0.021009
SV_1398_Rhodobacterales	3.789224857418	0.544298
SV_1399_Enterobacterales	3.375969414912	0.495913
SV_139_Flavobacteriales	1.835016917432	0.275314
SV_13_Caulobacterales	2.465406575492	0.000101
SV_1400_Rhizobiales	3.789224857418	0.16377
SV_1401_Rhodospirillales	4.139441334118	0.410884
SV_1402_Flavobacteriales	1.806999599296	0.154222
SV_1403_Nitrosococcales	1.863034235568	0.685649
SV_1404_Rhizobiales	3.396982403514	0.324163
SV_1405_Rhodobacterales	2.717562438716	0.038134
SV_1406_Rhodobacterales	3.817242175554	0.167839
SV_1407_Rhodobacterales	3.789224857418	0.361785
SV_1408_Rhodobacterales	1.610878372344	0.677731
SV_1409_Cytophagales	2.79461006359	0.247655
SV_140_Cytophagales	2.79461006359	0.043799
SV_1410_Flavobacteriales	1.806999599296	0.613262
SV_1411_Rhodobacterales	3.467025698854	0.522406
SV_1412_Caulobacterales	2.44439358689	0.110597
SV_1413_NA	2.962713972406	0.229354
SV_1414_Enterobacterales	2.353337302948	1.473533
SV_1415_Rhodobacterales	2.962713972406	0.467766
SV_1416_Pseudomonadales	2.122194428326	0.072678
SV_1417_Sphingomonadales	2.521441211764	0.072191
SV_1418_Enterobacterales	2.75958841592	0.567392
SV_1419_Enterobacterales	3.21486983563	0.098055
SV_141_Flavobacteriales	2.241268030404	0.008433
SV_1420_Enterobacterales	3.081787574484	0.110314
SV_1421_Enterobacterales	1.982107837646	0.628295
SV_1422_Caulobacterales	2.563467188968	0.166465
SV_1423_Rhodobacterales	3.467025698854	0.360302
SV_1424_Rhizobiales	3.789224857418	0.239511
SV_1425_Rhizobiales	4.153449993186	0.157083
SV_1426_Rhodobacterales	3.396982403514	0.195836
SV_1427_Caulobacterales	2.44439358689	0.208525
SV_1428_Sphingomonadales	2.962713972406	0.292067
SV_1429_Enterobacterales	3.21486983563	0.563962
SV_142_Rhodospirillales	4.342566890604	0.01884
SV_1430_Rhodobacterales	3.396982403514	0.187695
SV_1431_Sphingomonadales	2.276289678074	0.03886
SV_1432_Caulobacterales	2.465406575492	0.633271
SV_1433_Sphingomonadales	2.808618722658	0.40481
SV_1434_NA	1.302687872848	0.506493
SV_1435_Rhodobacterales	2.745579756852	0.104721
SV_1436_Rhizobiales	4.468644822216	0.194827
SV_1437_Caulobacterales	2.171224735064	0.125125
SV_1438_Caulobacterales	2.171224735064	0.090614
SV_1439_Sphingomonadales	2.808618722658	0.281363
SV_143_Actinomycetales	4.552696776624	0.05484
SV_1440_Enterobacterales	3.21486983563	0.240092
SV_1441_Rhodobacterales	2.521441211764	0.310931
SV_1442_Rhodospirillales	4.139441334118	0.151879
SV_1443_Caulobacterales	2.47941523456	0.202843
SV_1444_Enterobacterales	3.081787574484	0.074439
SV_1445_Rhodobacterales	3.396982403514	0.183948
SV_1446_NA	2.283294007608	0.332004
SV_1447_Rhizobiales	2.962713972406	0.439166
SV_144_Rhodobacterales	2.717562438716	0.029546
SV_145_Actinomycetales	2.157216075996	0.071008
SV_146_Rhodobacterales	2.717562438716	0.029546
SV_147_Nitrosococcales	2.710558109182	0.117872
SV_148_Cytophagales	1.982107837646	0.129866
SV_149_Rhodobacterales	2.717562438716	0.029561
SV_14_Enterobacterales	3.628125278136	0.007904
SV_150_Sphingomonadales	2.178229064598	0.049825
SV_151_Flavobacteriales	2.241268030404	0.008433
SV_152_Enterobacterales	4.328558231536	0.017307
SV_153_NA	2.808618722658	0.276975
SV_154_Cytophagales	1.8490255765	0.017183
SV_155_Actinomycetales	2.262281019006	0.177166
SV_156_Flavobacteriales	1.806999599296	0.54093
SV_157_Enterobacterales	3.908298459496	0.016077
SV_158_Enterobacterales	3.628125278136	0.20944
SV_159_Caulobacterales	2.44439358689	0.122052
SV_15_Flavobacteriales	1.806999599296	0.198567
SV_160_Enterobacterales	4.496662140352	0.008047
SV_161_Flavobacteriales	1.806999599296	0.190807
SV_162_Caulobacterales	2.171224735064	0.147754
SV_163_Pseudomonadales	3.796229186952	0.023886
SV_164_Flavobacteriales	1.806999599296	0.190807
SV_165_Izimaplasmatales	2.668532131978	0.289127
SV_166_Enterobacterales	3.081787574484	0.015983
SV_167_Sphingomonadales	2.052151132986	0.029782
SV_168_Caulobacterales	2.44439358689	0.032449
SV_169_Caulobacterales	2.44439358689	0.023093
SV_16_Sphingomonadales	2.213250712268	0.015425
SV_170_Caulobacterales	2.44439358689	0.126108
SV_171_Rhodobacterales	3.130817881222	0.04888
SV_172_Pseudomonadales	2.696549450114	0.007895
SV_173_Sphingomonadales	2.962713972406	0.292067
SV_174_Rhodobacterales	3.081787574484	0.209125
SV_175_Rhodospirillales	4.342566890604	0.034814
SV_176_Flavobacteriales	1.806999599296	0.190807
SV_177_Caulobacterales	2.44439358689	0.039286
SV_178_Enterobacterales	3.21486983563	0.0156
SV_179_NA	1.67391733815	0.297754
SV_17_Enterobacterales	3.21486983563	0.00776
SV_180_Flavobacteriales	1.968099178578	0.042574
SV_181_Enterobacterales	3.21486983563	0.05814
SV_182_Flavobacteriales	1.806999599296	0.140236
SV_183_Rhodobacterales	3.130817881222	0.178274
SV_184_Pseudomonadales	1.828012587898	0.294624
SV_185_NA	1.67391733815	0.297754
SV_186_Caulobacterales	2.171224735064	0.091451
SV_187_Enterobacterales	3.081787574484	0.007814
SV_188_Acholeplasmatales	2.668532131978	0.640585
SV_189_Flavobacteriales	1.8490255765	0.075806
SV_18_Enterobacterales	3.628125278136	0.015819
SV_190_Rhodobacterales	2.717562438716	0.071924
SV_191_Rhodobacterales	3.102800563086	0.073407
SV_192_Flavobacteriales	1.806999599296	0.154222
SV_193_Rhizobiales	5.302160036762	0.000101
SV_194_Rhodobacterales	3.474030028388	0.012334
SV_195_Flavobacteriales	1.968099178578	0.032736
SV_196_Enterobacterales	3.488038687456	0.008077
SV_197_Rhodobacterales	3.102800563086	0.067649
SV_198_Enterobacterales	3.628125278136	0.015823
SV_199_Flavobacteriales	1.806999599296	0.199392
SV_19_Rhodobacterales	3.873276811826	0.00015
SV_1_Flavobacteriales	2.241268030404	0.00015
SV_200_Rhodospirillales	4.139441334118	0.108063
SV_201_Rhodobacterales	3.130817881222	0.086766
SV_202_Flavobacteriales	1.835016917432	0.277012
SV_203_Rhodobacterales	3.873276811826	0.007844
SV_204_Pseudomonadales	4.601727083362	0.03693
SV_205_Rhizobiales	3.523060335126	0.086002
SV_206_Enterobacterales	4.713796355906	0.016123
SV_207_Pseudomonadales	2.115190098792	0.096132
SV_208_NA	2.808618722658	0.055085
SV_209_Caulobacterales	3.656142596272	0.21749
SV_20_Rhodobacterales	3.102800563086	0.00015
SV_210_Flavobacteriales	1.806999599296	0.189491
SV_211_Rhodobacterales	3.095796233552	0.071939
SV_212_Pseudomonadales	2.115190098792	0.181897
SV_213_Enterobacterales	3.396982403514	0.044602
SV_214_Rhodobacterales	3.396982403514	0.015662
SV_215_Nevskiales	2.122194428326	0.054805
SV_216_Enterobacterales	3.375969414912	0.234537
SV_217_Flavobacteriales	1.806999599296	0.42901
SV_218_Flavobacteriales	1.806999599296	0.190807
SV_219_Rhodobacterales	3.221874165164	0.018042
SV_21_Flavobacteriales	1.806999599296	0.40625
SV_220_Flavobacteriales	2.241268030404	0.041746
SV_221_Rhodobacterales	2.717562438716	0.11835
SV_222_Caulobacterales	2.171224735064	0.015117
SV_223_Flavobacteriales	1.933077530908	0.015462
SV_224_Enterobacterales	3.396982403514	0.044768
SV_225_Flavobacteriales	1.806999599296	0.154222
SV_226_Pseudomonadales	3.277908801436	0.007754
SV_227_Caulobacterales	2.44439358689	0.036982
SV_228_Sphingomonadales	2.822627381726	0.023338
SV_229_Rhodobacterales	3.432004051184	0.006022
SV_22_Flavobacteriales	1.877042894636	0.250916
SV_230_Enterobacterales	5.253129730024	0.008102
SV_231_Rhodobacterales	3.77521619835	0.090641
SV_232_Flavobacteriales	1.835016917432	0.296193
SV_233_Pelagibacterales	1.302687872848	0.00015
SV_234_Rhizobiales	4.832869957984	0.00015
SV_235_Rhodobacterales	2.808618722658	0.310679
SV_236_Rhizobiales	3.999354743438	0.115403
SV_237_Pelagibacterales	1.32370086145	0.006829
SV_238_NA	1.561848065606	0.00819
SV_239_Enterobacterales	3.375969414912	0.23947
SV_23_Caulobacterales	2.44439358689	0.114549
SV_240_Rhizobiales	4.538688117556	0.015297
SV_241_Enterobacterales	3.21486983563	0.133168
SV_242_Flavobacteriales	1.806999599296	0.190807
SV_243_Enterobacterales	3.908298459496	0.016176
SV_244_Nevskiales	2.122194428326	0.105275
SV_245_Pelagibacterales	1.32370086145	0.015241
SV_246_Pseudomonadales	3.10980489262	0.007884
SV_247_Flavobacteriales	1.806999599296	0.464653
SV_248_Sphingomonadales	2.213250712268	0.023101
SV_249_Flavobacteriales	1.806999599296	0.4031
SV_24_Rhodobacterales	3.77521619835	0.018187
SV_250_Enterobacterales	3.375969414912	0.242388
SV_251_Flavobacteriales	1.806999599296	0.386123
SV_252_Sphingomonadales	2.808618722658	0.126559
SV_253_Enterobacterales	3.333943437708	0.215635
SV_254_Flavobacteriales	1.968099178578	0.050176
SV_255_Flavobacteriales	1.835016917432	0.012259
SV_256_Pseudomonadales	2.388358950618	0.007706
SV_257_Rhodobacterales	3.453017039786	0.075056
SV_258_Sphingomonadales	2.521441211764	0.079748
SV_259_Pelagibacterales	1.155596952634	0.00015
SV_25_Pseudomonadales	2.37435029155	0.115507
SV_260_Flavobacteriales	1.8490255765	0.244131
SV_261_Rhodospirillales	4.139441334118	0.016135
SV_262_Rhodospirillales	4.342566890604	0.008434
SV_263_Caulobacterales	2.44439358689	0.171993
SV_264_Pseudomonadales	3.796229186952	0.015877
SV_265_Rhodospirillales	4.139441334118	0.149277
SV_266_Sphingomonadales	1.940081860442	0.023058
SV_267_NA	1.302687872848	0.864146
SV_268_Chitinophagales	1.806999599296	0.412586
SV_269_Sneathiellales	2.668532131978	0.031208
SV_26_Pseudomonadales	3.796229186952	0.00788
SV_270_Rhodospirillales	2.808618722658	0.246018
SV_271_Rhodobacterales	3.789224857418	0.23363
SV_272_Rhizobiales	3.789224857418	0.137309
SV_273_Rhizobiales	3.523060335126	0.082639
SV_274_Rhizobiales	4.538688117556	0.174037
SV_275_Rhizobiales	1.961094849044	0.394214
SV_276_Caulobacterales	2.171224735064	0.091341
SV_277_Pseudomonadales	3.796229186952	0.015821
SV_278_Rhodobacterales	2.892670677066	0.368335
SV_279_Rhodobacterales	3.081787574484	0.18459
SV_27_Betaproteobacteriales	4.608731412896	0.243667
SV_280_Enterobacterales	3.081787574484	0.02409
SV_281_Flavobacteriales	2.1992420532	0.25212
SV_282_Sphingomonadales	2.213250712268	0.023353
SV_283_Flavobacteriales	2.241268030404	0.14164
SV_284_Flavobacteriales	1.835016917432	0.139578
SV_285_Pseudomonadales	2.58448017757	0.023478
SV_286_Sphingomonadales	3.018748608678	0.03803
SV_287_Rhodobacterales	3.396982403514	0.271558
SV_288_Rhodospirillales	4.342566890604	0.026853
SV_289_Pseudomonadales	2.47941523456	0.322062
SV_28_Rhizobiales	4.244506277128	0.000101
SV_290_Actinomycetales	4.083406697846	0.14625
SV_291_Flavobacteriales	1.806999599296	0.154222
SV_292_Rhizobiales	4.237501947594	0.015172
SV_293_Flavobacteriales	1.67391733815	0.026138
SV_294_Rhizobiales	3.817242175554	0.00015
SV_295_Rhodobacterales	3.102800563086	0.039054
SV_296_Betaproteobacteriales	4.608731412896	0.463884
SV_297_Betaproteobacteriales	1.155596952634	0.039715
SV_298_Flavobacteriales	1.947086189976	0.458479
SV_299_Nevskiales	2.122194428326	0.261926
SV_29_Caulobacterales	2.47941523456	0.030773
SV_2_Rhodobacterales	2.717562438716	0.020911
SV_300_Rhodobacterales	2.171224735064	0.126015
SV_301_Rhodobacterales	3.628125278136	0.090795
SV_302_Cytophagales	2.017129485316	0.028934
SV_303_Flavobacteriales	1.968099178578	0.083989
SV_304_Flavobacteriales	1.302687872848	0.547746
SV_305_Rhizobiales	2.717562438716	0.11835
SV_306_Actinomycetales	2.262281019006	0.396956
SV_307_Sphingomonadales	2.96971830194	0.054636
SV_308_Rhodobacterales	3.551077653262	0.041344
SV_309_Rhizobiales	3.817242175554	0.167839
SV_30_Cytophagales	2.79461006359	0.032568
SV_310_Nevskiales	2.122194428326	0.114295
SV_311_Rhodobacterales	2.717562438716	0.052414
SV_312_Flavobacteriales	1.8490255765	0.244131
SV_313_Flavobacteriales	1.98911216718	0.025445
SV_314_Caulobacterales	2.171224735064	0.00015
SV_315_Enterobacterales	3.21486983563	0.066134
SV_316_Flavobacteriales	2.1992420532	0.270906
SV_317_Pseudomonadales	4.601727083362	0.103172
SV_318_Nevskiales	1.926073201374	0.547559
SV_319_Rhodobacterales	3.396982403514	0.284194
SV_31_Enterobacterales	3.593103630466	0.008032
SV_320_Rhodobacterales	3.502047346524	0.063799
SV_321_Flavobacteriales	1.799995269762	0.726389
SV_322_Sphingomonadales	2.213250712268	0.030991
SV_323_SAR86	0.665293885254	0.023024
SV_324_Enterobacterales	3.21486983563	0.094098
SV_325_Nevskiales	2.122194428326	0.087897
SV_326_Nevskiales	2.122194428326	0.200165
SV_327_Rhodobacterales	3.046765926814	0.022998
SV_328_Caulobacterales	2.44439358689	0.165893
SV_329_Cytophagales	1.947086189976	0.360686
SV_32_Enterobacterales	3.081787574484	0.024046
SV_330_Sphingobacteriales	1.806999599296	0.385013
SV_331_Rhodospirillales	4.139441334118	0.208482
SV_332_NA	2.808618722658	0.022869
SV_333_Izimaplasmatales	2.668532131978	0.316916
SV_334_Flavobacteriales	1.806999599296	0.230125
SV_335_Rhodobacterales	3.102800563086	0.023221
SV_336_Flavobacteriales	1.835016917432	0.19768
SV_337_Flavobacteriales	2.1992420532	0.246012
SV_338_Caulobacterales	2.44439358689	0.072753
SV_339_Pseudomonadales	3.10980489262	0.056991
SV_33_Sphingomonadales	3.186852517494	0.00015
SV_340_Rhodobacterales	2.717562438716	0.036678
SV_341_Rhizobiales	3.46002136932	0.007599
SV_342_Caulobacterales	2.465406575492	0.230714
SV_343_Flavobacteriales	1.877042894636	0.258914
SV_344_Flavobacteriales	2.1992420532	0.102609
SV_345_Rhodobacterales	3.432004051184	0.071193
SV_346_Rhodobacterales	3.130817881222	0.15893
SV_347_Flavobacteriales	1.806999599296	0.190807
SV_348_Flavobacteriales	1.806999599296	0.315612
SV_349_Actinomycetales	4.552696776624	0.046769
SV_34_Enterobacterales	3.21486983563	0.015608
SV_350_Nanopelagicales	2.010125155782	0.273632
SV_351_NA	2.808618722658	0.314461
SV_352_Rhodospirillales	4.342566890604	0.026094
SV_353_Flavobacteriales	1.806999599296	0.379964
SV_354_Sphingomonadales	2.213250712268	0.188819
SV_355_Enterobacterales	3.277908801436	0.082468
SV_356_Puniceispirillales	1.561848065606	0.029423
SV_357_Caulobacterales	3.656142596272	0.217328
SV_358_Enterobacterales	3.21486983563	0.078801
SV_359_Nevskiales	2.122194428326	0.071253
SV_35_Pseudomonadales	2.241268030404	0.023578
SV_360_Caulobacterales	2.535449870832	0.019172
SV_361_Rhodobacterales	2.86465335893	0.00015
SV_362_Rhodospirillales	4.139441334118	0.090906
SV_363_Sphingomonadales	2.276289678074	0.007567
SV_364_Flavobacteriales	1.877042894636	0.136207
SV_365_Flavobacteriales	1.835016917432	0.043192
SV_366_Sphingomonadales	2.213250712268	0.039002
SV_367_Rhizobiales	3.396982403514	0.276566
SV_368_Enterobacterales	3.628125278136	0.1033
SV_369_Pseudomonadales	4.524679458488	0.089656
SV_36_Rhodobacterales	2.717562438716	0.053602
SV_370_Flavobacteriales	1.947086189976	0.241372
SV_371_Pseudomonadales	2.241268030404	0.023927
SV_372_Sphingomonadales	2.052151132986	0.000101
SV_373_Cytophagales	1.947086189976	0.151756
SV_374_Rhodobacterales	2.892670677066	0.53976
SV_375_Caulobacterales	2.598488836638	0.083312
SV_376_Pseudomonadales	2.58448017757	0.073147
SV_377_Enterobacterales	3.21486983563	0.080405
SV_378_Rhizobiales	3.07478324495	0.000101
SV_379_Enterobacterales	3.333943437708	0.169537
SV_37_Flavobacteriales	1.806999599296	0.193632
SV_380_Rhodobacterales	3.77521619835	0.025891
SV_381_Caulobacterales	2.44439358689	0.113213
SV_382_Enterobacterales	3.21486983563	0.066096
SV_383_Rhizobiales	3.999354743438	0.118196
SV_384_Enterobacterales	3.866272482292	0.008066
SV_385_NA	2.962713972406	0.292067
SV_386_Actinomycetales	2.262281019006	0.313988
SV_387_Rhizobiales	3.817242175554	0.00015
SV_388_Sphingomonadales	2.052151132986	0.237716
SV_389_Caulobacterales	2.171224735064	0.146578
SV_38_Enterobacterales	3.21486983563	0.12193
SV_390_Rhodobacterales	3.130817881222	0.091922
SV_391_Rhodobacterales	2.962713972406	0.292067
SV_392_Flavobacteriales	1.806999599296	0.438254
SV_393_Kiloniellales	2.962713972406	0.429093
SV_394_Rhodobacterales	3.102800563086	0.053729
SV_395_Flavobacteriales	1.806999599296	0.230125
SV_396_Sphingomonadales	2.47941523456	0.262085
SV_397_Pseudomonadales	2.115190098792	0.032619
SV_398_Caulobacterales	3.396982403514	0.434397
SV_399_Rhodobacterales	3.102800563086	0.030968
SV_39_Flavobacteriales	1.877042894636	0.295432
SV_3_Rhodospirillales	4.139441334118	0.000101
SV_400_Caulobacterales	3.396982403514	0.233252
SV_401_Sphingomonadales	2.262281019006	0.04841
SV_402_Flavobacteriales	1.835016917432	0.060538
SV_403_Flavobacteriales	1.947086189976	0.241372
SV_404_Flavobacteriales	1.947086189976	0.241372
SV_405_Caulobacterales	3.396982403514	0.419024
SV_406_Rhizobiales	2.962713972406	0.227829
SV_407_Flavobacteriales	1.835016917432	0.36484
SV_408_Pseudomonadales	1.940081860442	0.143226
SV_409_Cytophagales	2.23426370087	0.078349
SV_40_Flavobacteriales	1.806999599296	0.538624
SV_410_Flavobacteriales	1.302687872848	0.408546
SV_411_Sphingomonadales	3.10980489262	0.096918
SV_412_Flavobacteriales	1.835016917432	0.369959
SV_413_Rhodobacterales	3.396982403514	0.134567
SV_414_Caulobacterales	2.44439358689	0.195684
SV_415_Pseudomonadales	3.663146925806	0.088723
SV_416_Rhodobacterales	3.474030028388	0.052747
SV_417_Sphingomonadales	2.808618722658	0.288216
SV_418_Puniceispirillales	1.561848065606	0.047293
SV_419_Caulobacterales	2.44439358689	0.017052
SV_41_Flavobacteriales	1.806999599296	0.198973
SV_420_Cytophagales	1.806999599296	0.253693
SV_421_Rhodobacterales	2.962713972406	0.435942
SV_422_Enterobacterales	3.21486983563	0.066102
SV_423_Enterobacterales	3.21486983563	0.099047
SV_424_Enterobacterales	3.396982403514	0.080031
SV_425_Enterobacterales	3.060774585882	0.031502
SV_426_Balneolales	1.715943315354	0.186478
SV_427_Caulobacterales	2.171224735064	0.147754
SV_428_Enterobacterales	3.081787574484	0.118552
SV_429_Rhodobacterales	3.474030028388	0.064671
SV_42_Enterobacterales	3.060774585882	0.007844
SV_430_Oceanibaculales	2.962713972406	0.030791
SV_431_Enterobacterales	3.21486983563	0.17547
SV_432_Flavobacteriales	1.968099178578	0.250741
SV_433_Parvibaculales	1.63889569048	0.00015
SV_434_Enterobacterales	3.628125278136	0.112497
SV_435_Sphingomonadales	2.178229064598	0.049825
SV_436_Rhizobiales	3.999354743438	0.035491
SV_437_Rhodobacterales	3.396982403514	0.187233
SV_438_Rhodobacterales	2.717562438716	0.131937
SV_439_Rhodobacterales	3.551077653262	0.058672
SV_43_Flavobacteriales	1.933077530908	0.023304
SV_440_Flavobacteriales	1.982107837646	0.582637
SV_441_Caulobacterales	2.44439358689	0.038829
SV_442_Rhodobacterales	3.123813551688	0.168439
SV_443_Rhizobiales	4.412610185944	0.071322
SV_444_Sphingomonadales	2.213250712268	0.19626
SV_445_Pseudomonadales	4.048385050176	0.06629
SV_446_Betaproteobacteriales	3.663146925806	0.067682
SV_447_Cytophagales	1.982107837646	0.139753
SV_448_Caulobacterales	2.598488836638	0.14013
SV_449_Pelagibacterales	0.896436759876	0.014939
SV_44_Enterobacterales	3.21486983563	0.152176
SV_450_Enterobacterales	2.822627381726	0.016972
SV_451_Rhodobacterales	3.789224857418	0.323109
SV_452_Flavobacteriales	1.877042894636	0.192989
SV_453_Rhodospirillales	3.761207539282	0.22806
SV_454_Rhodobacterales	3.130817881222	0.148732
SV_455_Flavobacteriales	2.44439358689	0.00015
SV_456_Pseudomonadales	3.796229186952	0.212757
SV_457_Enterobacterales	3.908298459496	0.024206
SV_458_Rhodobacterales	3.77521619835	0.016386
SV_459_Rhodobacterales	2.717562438716	0.062138
SV_45_Enterobacterales	3.21486983563	0.129806
SV_460_Rhodobacterales	3.474030028388	0.02318
SV_461_Rhodospirillales	4.139441334118	0.180008
SV_462_Enterobacterales	3.375969414912	0.187989
SV_463_Nitrosococcales	2.710558109182	0.046366
SV_464_NA	1.806999599296	0.244052
SV_465_Flavobacteriales	1.968099178578	0.076828
SV_466_Flavobacteriales	1.968099178578	0.024407
SV_467_Sphingomonadales	2.808618722658	0.299606
SV_468_Enterobacterales	3.53006466466	0.191353
SV_469_Enterobacterales	3.21486983563	0.262722
SV_46_NA	2.808618722658	0.046813
