assembly	d.gRodon
2568526319-cluster	426.16
2568526703	449.59
2571042704	405.78
2574179921	431.1
2574180289	429.24
2579778738	428.35
2579779008	423.72
2579779061	411.94
2579779075	409.98
2579779081	427.13
2630968850	425
2554235288	333.06
2724679285	354.12
2645727597	432
2585427958	330.69
2627854125-cluster	318.75
2671180585-cluster	335.93
2630968674-cluster	378.31
2630968491	379.88
2506783014	382.29
2562617111	425.04
2576861218	420.02
2554235287	361.38
2619619211	357.5
2648501480	367.19
2654587521	390.48
2690315752	442.18
2548876798	310.59
2609460330	329.63
2627853841-cluster	341.18
2593339259	337.77
2519899744-cluster	343.39
2551306544	330.79
2545555864	417.51
2651869738	338.31
2645727719-cluster	443.71
2515154012	398.08
2636415639	438.82
2639762875	378.17
2627853663	368.5
2627854186	351.12
2636415785-cluster	312.21
2744054848-cluster	435.14
2512564041-cluster	441
2518645550-cluster	434.76
2541047007	447.21
2547132171	456.08
2565956783-cluster	452.22
2721755526	420.35
2585427704	360.21
2675903240	370.61
2563366550-cluster	440.41
2565956794-cluster	441.93
2585427992	446.97
2548876686	353.07
2744054987	356.77
2713896884	407.27
2660238483-cluster	379.26
2690316140	368.97
2684622521	422.76
2636415829	467.36
2639762952	467.54
2681812963	361.25
2579778519	394.34
2636415805	364.08
2617271075	331.46
2671180307	382.61
2541047508-cluster	391.28
2563366549	392.48
2588253759-cluster	411.47
2602041573	404.44
2751185543	370.69
2636416058	339.39
2690315802	343.15
2630968771-cluster	446.86
2600255158-cluster	370.8
2551306466-cluster	343.47
2627854064-cluster	346.66
2690315792	319.65
2660238023-cluster	380.65
2700989549	368.13
2724679286	377.51
2636415843-cluster	346.16
2744054851	456.94
2684623205	414.35
2619619212	321.76
2565956793	427.47
2744054849	448.85
2508501106	366.82
2506783048	389.51
2551306423	326.51
2639762525-cluster	314.7
2627853890	323.94
2648501822	316.09
2600254956-cluster	397.93
2518645537-cluster	341.48
2585427824	346.64
2506783060	379.51
2516493018	329.97
2540341250	307.52
2554235289	356.78
2636416183	354.67
2554235286	431.91
2556921043	375.5
2651869802	355.51
2643221687	368.18
2643221715	364.57
2660238020-cluster	379.21
2657245072	346.48
2657245406	349.72
2667527874	336.11
2657245569	363.44
2663763223	382.08
2698536440	350.48
2728368992	353.33
2687453194	361.78
2738541274-cluster	328.59
2738541264-cluster	339.58
2519103087	374.16
2724679287	394.8
2619619252	396.57
2511231070-cluster	446.46
2511231130-cluster	451.96
2512564073	445.72
2541047046	457.83
2545824626	375.4
2545824629	430.73
2547132039-cluster	452.01
2547132238-cluster	452
2548876689	452.64
2554235011-cluster	450.72
2554235103	446.67
2554235208-cluster	451.65
2554235238	451.13
2554235258-cluster	448.2
2554235276	449.91
2554235278	453.02
2565956582-cluster	455.85
2565956758	460.76
2574179798-cluster	445.42
2574179818-cluster	445.52
2574179819-cluster	446.31
2574179830	446.47
2574179837-cluster	445.69
2574179852	449.8
2574179882-cluster	445.86
2574179895	445.95
2574179955	451.87
2574179969-cluster	445.1
2574179983-cluster	447.36
2574180005-cluster	445.38
2574180039	459.08
2574180110	449.65
2574180240-cluster	447.24
2574180253	443.81
2574180334-cluster	445.89
2574180374	444.75
2574180413-cluster	445.23
2576861349	445.48
2576861394	444.34
2579778623	450.32
2579779012	452.69
2582581129	446.78
2582581148	448.46
2582581174	446.03
2582581175	445.51
2582581176	444.81
2582581193	442.33
2588253735	448.35
2588253982	445.42
2588253997	445.43
2588254011	444
2588254113	445.12
2588254163	447.18
2590828610	445.1
2590828615	445.46
2590828619	443.65
2602041929-cluster	457.05
2602041930-cluster	453.67
2602041938	450.72
2602041941-cluster	458.04
2602041969-cluster	457.22
2602041978-cluster	455.63
2602041979	453.79
2602041992-cluster	455.94
2602041994	455.95
2602041995-cluster	455.85
2603879588-cluster	456.59
2603879601-cluster	455.99
2603879605	456.6
2603879619	451.56
2603879718	455.23
2603879724	453.06
2603879728-cluster	453.05
2603879808	455.54
2603879836	454.68
2603879942	454.89
2603879944-cluster	457.54
2603880060	456.62
2619619325	455.75
2619619375	456.76
2619619400	455.97
2619619424-cluster	456.6
2619619562	457.4
2630968655	456.41
2630968852	455.08
2636415403	456.79
2636415641	454.96
2636416143	457.25
2645727999	455.22
2654587639	458.9
2657245095	458.71
2657245541	452.28
2660238574	464.88
2663763115	449.32
2663763244	451.97
2663763263	455.84
2667527880-cluster	453.37
2671180247-cluster	448.47
2671180702	447.23
2675903581	453.01
2681813341	453.3
2684623100	454.32
2687453574	451.56
2690315775	446.13
2693429578	452.35
2693429639	449.09
2693429647	455.54
2695420445	452.16
2695420570	450.43
2695420829	441.89
2700989601	435.46
2700989615	448.72
2700989635	453.23
2721755506	457.27
2508501052	397.56
2534681942-cluster	347.01
2740892518	329.37
2565956798	441.76
2582580513	389.82
2563366738	289.29
2645727807	329.9
2551306170	297.64
2731957723	288.63
2731957722	279.5
2731957724	302.96
2731957726	314.68
2596583671-cluster	290.28
2599185153	294.71
2731957725	283.8
2731957758	297.5
2551306168	367.05
2731957727	327.58
2551306156	320.85
2563367075-cluster	334.5
2731957728	315.23
2551306171	331.34
2585427998	371.74
2513237372	366.16
2551306159	345.95
2731957730	300.41
2551306165	312.51
2731957729	318.1
2713896925	308.49
2551306157	334.54
2511231172	344.34
2681813501	343.54
2731957731	305.69
2551306163	318.11
2663763270-cluster	304.66
2731957753	315.2
2627854286	297.73
2731957738	334.2
2731957754	299.52
2731957733	404.32
2551306154	286.06
2731957734	317.96
2731957736	281
2681812981	326.55
2563367078	331.87
2731957740	290.82
2731957737	261.31
2731957741	305.61
2698536635	348.39
2731957757	289.11
2731957742	329.1
2551306155	312.1
2731957755	326.06
2731957739	315.41
2751185867	321.62
2547132424	295.04
2563367076-cluster	273.36
2551306160	307.05
2731957744	309.96
2731957747	283.75
2675903655	359.72
2731957756	291.6
2731957732	317.72
2731957743	324.13
2731957749	326.23
2568526174	343.46
2651869726-cluster	348.95
2731957745	302.09
2731957746	324.36
2545824538	366.39
2713896924	326.97
2551306172	289.97
2551306166	393.1
2551306161	330.53
2551306162	335.57
2551306177	340.59
2731957751	331.9
2681812982	277.54
2731957748	327.06
2551306183	278.92
2551306192	294.02
2645727695	341.82
2731957752	306.59
2731957750	328.26
2734481949	305.05
2576861707	326.96
2597489953	309.81
2619619300-cluster	319.88
2751185900	237.98
2524614736-cluster	265.89
2548876784	295
2561511168-cluster	281.61
2576861198-cluster	286.99
2617271341	293.3
2648501183	283.3
2706794586-cluster	309.01
2551306354	320.02
2744054541	293.51
2565956795-cluster	263.31
2642422554	324.17
2531839264	330.22
2634166362	286.49
2675903023	276
2537561590-cluster	314.57
2547132199	319.95
2576861435	319.48
2681812806	310.97
2643221491	305.18
2737472030-cluster	298.11
2751185902	286.22
2744054614	258.04
2516653027	334.37
2531839744	341.39
2630968327	345.6
2630969012-cluster	309.67
2645727925	353.4
2565956761-cluster	277.85
2597490290	272.4
2617271037	277.64
2681813029-cluster	280.96
2724679739	278.74
2728369692	246.85
2545824723	278.86
2630968521-cluster	308.79
2554235023	290.84
2634166395	280.85
2639762912	296.54
2648501152-cluster	293.1
2690315893	279.08
2681813038	284.45
2734481911	258.54
2718218192	325.85
2713897328	273.97
2738543005	276.55
2734481922	321.16
2675903013	265.15
2706794514	315.88
2675903015	330.5
2529292502	304.35
2636415775	299.3
2684623067	302.3
2687453397-cluster	286.58
2698536671	266.42
2675903021	271.26
2744054788	255.3
2600255126	273.8
2639763074	299.89
2645727586-cluster	301.17
2643221957	265.69
2724679741-cluster	287.79
2651869698	315.48
2684622684-cluster	307.55
2713897051	320.72
2744054777-cluster	274.87
2738543034	270.84
2744054539	262.46
2687453237	315.85
2693429870-cluster	324.1
2563366510	305.53
2643221956	294.3
2643221955	320.02
2645727692	332.73
646564566	292.08
2562617189	305.85
2731957601	343.99
2519103184	276.58
2731957600	276.95
2585427829	353.45
646564587	271.12
2634166370	338.7
2551306130	333.71
2639762617	355.29
2651870327-cluster	348.73
2667527978	356.22
2751185725-cluster	307.95
2521172629	297.41
2568526728	310.59
2724679737	314.95
2724679711	280.28
2596583524	381.58
2596583530	320.8
2596583531	377.38
2643221812	341.66
2681812929	305.18
2684623289	361.37
2524614512	308.13
644736393	381.01
2636416005	309.25
2524614639	329.57
2585427525	348.3
2615840661	305.7
2651870121-cluster	403.47
2731957505	413.19
2518285603	448.05
2528768220	345.08
2651870117	414.78
2590828683	424.83
2687453533	360.68
2734482175	403.97
2596583538	384.86
2596583621	393.84
2515154015	416.9
2728369520	374.35
2630968685	387.02
2517287026	371.34
2516493031	321.98
2740891815	330.43
2616644808	355.13
2634166628	386.75
2619619031	343.41
2718217663	415.84
2540341184	400.63
644736323	395.16
2751185736	386.07
2634166198	327.86
2516143008	354.78
2642422517	384.24
2517434013	389.94
2517287020	329.38
2627854290	363.2
2585427649	320.06
2751185827	305.02
2561511175	306.44
2634166275	388.04
2634166339	374.09
2511231181-cluster	390.53
2609460149	413.08
2517572242	349.99
2597490168	349.23
2515075013	406.99
2554235157	326.78
2554235102	341.95
2554235156	338.06
2675903153	388.94
2634166327	324.9
2728369078-cluster	319.75
2582581014	400.76
2675903692	329.77
2634166333	405.45
2675903226	374.67
2513237078	333.98
2630968289	302.09
2512564010	360.42
2634166899	379.15
2512564011	369.56
2667527405	359.5
2595698251	359.59
2645727686	348.97
2565956555	373.78
2596583533	404.73
2663762721	391.89
2718218054	367.95
2751185868	413.01
2619619033	404.68
2556921037	389.01
2558860112	454.82
2627854291	379.31
2645728092	352.66
2522572182	354.72
2651869675	351.85
2671180625	385.42
2675903497	390.96
2718217924	362.17
2700988696	342.45
2596583529	274.44
2596583537	302.4
2596583595	318.58
2508501044	323.08
2519103058	305.48
2508501013	337.46
2508501119	291.25
2517093017	339.81
2517287016	353.37
2508501012	366.29
2675903049	302.21
2515154179	298.79
2585427562	277.02
2517093016	350.73
2596583569	281.68
2596583604	281.52
2718217639	350.99
644736404	277.99
2509276054	282.73
2627854288	396.76
2576861650	397.17
2630968997	415.06
2599185150	377.39
2597490365-cluster	395.67
2547132038	319.83
2634166199	307.61
2515154143	321.5
2617271235	332.23
2695420942	344.01
2513237119	396.67
2728369483	422.39
2675903051-cluster	376.83
2602042021	296.18
2739367580-cluster	338.93
2236661004-cluster	269.49
2651869509	274.16
2651869522	271.74
2606217191	229.91
2606217200	218.53
2236661007	232.69
2236661005	289.49
2602042019	261.65
2602042020	218.26
2606217181	298.31
2513020036	267.37
2515154155	420.12
2675903058	407
2636416006	386.27
2515154140	367.8
646311938	376.74
2708742384	383.82
2687453509	357.36
2585427695	367.12
2643221878-cluster	349.57
2643221681	409.39
2643221697	377.94
2643221961-cluster	358.06
2751185729	375.81
2634166904	395.26
2523231010	361.12
2643221831	403.52
2731957516	327.94
2619618878	293.17
2524614663	488.03
2663762717	357.14
2582580751	349.6
2751185838	425.53
2639762616	368.5
2731957589	276.52
2675903056	395.71
2654587794	300.2
2663762759	349.45
2627854157	409.51
2687453782	402.55
2519899648	298.13
2509276014-cluster	338.36
2558860165	364.41
2558860971	376.15
2643221873-cluster	374.18
2643221641	355.98
2643221615-cluster	398.55
2643221696-cluster	332.86
2643221576-cluster	281.71
2643221604	374.52
2643221617-cluster	347.09
2643221854	301.09
2643221857	386.03
2739367862	255.7
2738541305	392.56
2739367898	406.13
2684622998	307.26
2671180088	382.77
2617270786	350.09
2643221850	407.15
2731957759	347.36
2513237117	340.86
2518285597	349.89
2521172602	326.74
2671180803-cluster	325.92
2684623196	343.52
2518285598	312.58
2523533551	319.86
2523533600	229.33
2671180235	332.62
2751185744	370.3
2636415402	343.61
2617270936	376.81
2540341165	312.37
2731957689	360.52
2558860125	326.3
2636415982	440.6
2541047021	363.57
2511231095	269.43
2511231219	272.36
2512047068-cluster	261.49
2513237388-cluster	274.97
2515154214-cluster	271.17
2516143011	288.64
2518285594	266.9
2531839222-cluster	287.8
2531839223-cluster	265.26
2531839317	271.55
2531839425-cluster	268.62
2537561580-cluster	287.41
2537561582	268.14
2537561585	264.08
2537561678	270.78
2537561681	265.61
2537561817	287.09
2537561818	269.06
2537562124	287.47
2571042378	263.86
2576861376	353.81
2576861738	326.1
2576861741	332.98
2576861751	319.64
2585427622	271.81
2609459802	295.04
2609459851-cluster	278.07
2619619216-cluster	278.99
2619619217	266.63
2645727974-cluster	290.69
2687453189	266.82
2687453256	286.04
2513237389-cluster	273.35
2518285596	327.5
2541047016	319.48
2541047023	264.9
2558860397-cluster	345.97
2602041614-cluster	358.28
2744054797	300.93
2512047045-cluster	305.81
2518285595	293.02
2558860398	294.47
2602041680	293.18
2529293281-cluster	306.76
2531839572	304.79
2744054862	304.15
2615840646	291.38
2630969010	416.55
2634166345	389.83
2522572156	355.56
2731957581	328
2636416048	360.75
2731957515	306.88
2636415533	379.88
2524614803	404.14
2675903216	358.02
2619619253-cluster	372.72
2627853667-cluster	356.85
2724679289	364.22
2724679290-cluster	370.91
2724679291	379.43
2523231070	370.51
2724679781	375.7
2627853595	339.94
2523533555	267.5
2541046979	266.52
2558860393	268.82
2651870304	304.2
2731639228	361.78
2516653049	372.92
2510065062	426
644736339	463.89
2515154197	361.51
2639762732-cluster	325.44
2574179793	369.8
2576861491	393.27
2751185790	415.39
2671180820	336.7
2574179795	332.71
2751185791	380.7
2751185793	379.14
2511231086	359.56
2643221631	292.96
2657245328	337.48
2739367638	371.62
2739368072	490.8
2718217689	419.93
2615840648	395.43
2671180173	321.17
2737472028	392.06
2574179785	404.77
2706794554	400.48
2671180344	319.58
2751185749	270.89
2675903135-cluster	333.76
2706794556	359.51
2574179761	370.36
2574179794	304.08
2547132121	334.16
2645727782	373.4
2657245726	320.44
2648501836	330.15
2690316222	283.19
2541047081	388.71
2597489910-cluster	369.51
2645728019	395.83
2740892359	353.22
2744054841	375.76
2545824724-cluster	350.95
2579778836	409.37
2541047017	337.82
2663763463	324.4
2690316259	338.21
2657245705	331.75
2657245712	333.98
2671180616	365.06
2597490034	367.33
2740891805	362.34
2634166371	361.87
2739368069	346.14
2706794553	369.2
2582581312	287.98
2616644941	339.64
2609460021	327.86
2515154166	371.59
2636416124	316.31
2657245711	369.18
2517572239-cluster	386.83
2636415441	341.4
2643221647-cluster	376.56
2671180174-cluster	336.98
2547132122	352.83
2643221548	345.87
2554235367	290.34
2515154102-cluster	363.75
2728369734-cluster	355.18
2547132120	279.82
2619619268-cluster	289.69
2636415838	289.67
2639763142-cluster	342.28
2693429751	361.62
2667527442	337.39
2657245723-cluster	355.24
2634166340-cluster	342.52
2687453805	307.52
2513237100-cluster	348.99
2585427945-cluster	315.43
2657245716	360.63
2551306164	384.3
2744054895	371.17
2657245138	330.58
2602041786	278.89
2675903008	326.01
2648501282	277.28
2724679233-cluster	380.15
2537561795	378.28
2616644852-cluster	360.5
2660238718	338.9
2751186047	347.15
2582581028	311.31
2648501849	302.36
2648501356	327.08
2639762847	321.32
2724679801-cluster	385.59
2728369488	294.6
2554235391-cluster	357.88
2718217699-cluster	308.57
2721755846	348.28
2582581313	349.4
2634166373	315.19
2740892360	295.39
2537561865	338.44
2617271283	368.67
2636415863	333.62
2663762943	333.25
2740892208	336.11
2602041572	358.04
2602042089	375.51
2634166484	322.05
2585427943	331.63
2561511169-cluster	312.85
2645728072	355.71
2561511190-cluster	316.48
2630968572	329.41
2513237109	331.83
2524614673	309.97
2568526584	335.73
2657245720	313.34
2657245722	254.11
2657245729	365.48
2690316220	298.41
2654587880	341.59
2630968666	357.26
2663762722	327.81
2681813211	333.8
2690316023	331.13
2693429651	332.6
2565956830	368.21
2516493006	404.56
2675903055	337.16
2663762755	396.51
2724679019	338.8
2579778653	367.53
2541047971	324.75
2636416184	345.69
2724679104	331.28
2639762745	364.12
2654587765	341.34
2597490183	295.29
2636415922-cluster	338.77
2660238227-cluster	335.75
2531839540	313.41
2684623024-cluster	325.39
2515154165	308.03
2523533511	321.22
2657245702-cluster	306.37
2648501322	321.51
2657245713-cluster	328.15
2657245719	311.11
2657245724	314.07
2515154105	355.65
2524614559-cluster	338.52
2524023245	405.62
2597490081	313.87
2602041598	335.87
2515154150	380.67
2574179848	352.41
2627853927	383.7
2639762784-cluster	305.2
2744054956	463.31
2645727531	317.59
2706794562	419.67
2521172626	353.17
2634166429	363.77
2643221678	346.19
2639763148-cluster	386.17
2639762959	361.32
2740892216	364.9
2643221587-cluster	364.08
2643221670	325.9
2643221714	369.23
2740892215	316.36
2744054873	319.08
2606217189	348.67
2515154095	286.05
2740891881	360.78
2740891882	376.98
2740891887	331.65
2754412422	357.27
2657245710	345.72
2675903047	327.64
2513237107	356.21
2657245700	318.33
2657245701	399.55
2657245709	349.65
2657245721	318
2615840541	335
2671180090-cluster	340.03
2690315622	328.77
2687453810	336.03
2671180089	372.28
2675902962	305.04
2609459763	294.23
2698536692	318.99
2563366508	315.03
2615840540	328.54
2695421014	364.56
2738541340	397.74
2636415694	330.14
2645727861-cluster	334.92
2554235005	329.11
2516143117	351.82
2619619228	325.12
2529292926	259.48
2541046981	309.27
2690315995	320.11
2518645617	323.28
2524023215	344.65
2739368067	348.25
2518285526	321.28
